Instance,CCR,Num Nodes,Levels,Branching Factor,Scheduler,Dup Factor,Makespan
62,0.1,4,2,2,HEFT,1,1.7157685900271322
62,0.1,4,2,2,CPoP,1,1.7157685900271322
62,0.1,4,2,2,HEFT,2,1.7157685900271322
62,0.1,4,2,2,CPoP,2,1.7157685900271322
62,0.1,4,2,3,HEFT,1,2.1378361434850057
62,0.1,4,2,3,CPoP,1,2.1378361434850057
62,0.1,4,2,3,HEFT,2,2.1378361434850057
62,0.1,4,2,3,CPoP,2,2.1378361434850057
62,0.1,4,3,2,HEFT,1,2.8812838245455676
62,0.1,4,3,2,CPoP,1,2.813370991510912
62,0.1,4,3,2,HEFT,2,2.8812838245455676
62,0.1,4,3,2,CPoP,2,2.813370991510912
62,0.1,4,3,3,HEFT,1,3.432253419835509
62,0.1,4,3,3,CPoP,1,3.290432914810949
62,0.1,4,3,3,HEFT,2,3.432253419835509
62,0.1,4,3,3,CPoP,2,3.290432914810949
62,0.1,8,2,2,HEFT,1,2.126874981728813
62,0.1,8,2,2,CPoP,1,2.126874981728813
62,0.1,8,2,2,HEFT,2,2.126874981728813
62,0.1,8,2,2,CPoP,2,2.126874981728813
62,0.1,8,2,3,HEFT,1,1.6847666599378437
62,0.1,8,2,3,CPoP,1,1.6847666599378437
62,0.1,8,2,3,HEFT,2,1.6847666599378437
62,0.1,8,2,3,CPoP,2,1.6847666599378437
62,0.1,8,3,2,HEFT,1,2.0882206516881547
62,0.1,8,3,2,CPoP,1,2.0759753674870955
62,0.1,8,3,2,HEFT,2,2.0882206516881547
62,0.1,8,3,2,CPoP,2,2.0759753674870955
62,0.1,8,3,3,HEFT,1,2.0258950831891047
62,0.1,8,3,3,CPoP,1,1.9909657047883471
62,0.1,8,3,3,HEFT,2,2.0258950831891047
62,0.1,8,3,3,CPoP,2,1.9909657047883471
62,5.0,4,2,2,HEFT,1,1.4290530352433626
62,5.0,4,2,2,CPoP,1,1.4290530352433626
62,5.0,4,2,2,HEFT,2,1.815256446876258
62,5.0,4,2,2,CPoP,2,1.815256446876258
62,5.0,4,2,3,HEFT,1,3.127864013735907
62,5.0,4,2,3,CPoP,1,5.925536538546446
62,5.0,4,2,3,HEFT,2,3.127864013735907
62,5.0,4,2,3,CPoP,2,5.925536538546446
62,5.0,4,3,2,HEFT,1,1.9100841813014324
62,5.0,4,3,2,CPoP,1,4.314511940289349
62,5.0,4,3,2,HEFT,2,2.236504757632951
62,5.0,4,3,2,CPoP,2,2.3918039226473318
62,5.0,4,3,3,HEFT,1,7.325664458825444
62,5.0,4,3,3,CPoP,1,6.2928140287701915
62,5.0,4,3,3,HEFT,2,6.990210294509944
62,5.0,4,3,3,CPoP,2,7.215231209211576
62,5.0,8,2,2,HEFT,1,1.6101228390089766
62,5.0,8,2,2,CPoP,1,1.6101228390089766
62,5.0,8,2,2,HEFT,2,1.6101228390089766
62,5.0,8,2,2,CPoP,2,1.6101228390089766
62,5.0,8,2,3,HEFT,1,4.93762637715562
62,5.0,8,2,3,CPoP,1,5.133517542203132
62,5.0,8,2,3,HEFT,2,4.742794333198463
62,5.0,8,2,3,CPoP,2,5.248539171420997
62,5.0,8,3,2,HEFT,1,5.434087007578579
62,5.0,8,3,2,CPoP,1,5.434087007578579
62,5.0,8,3,2,HEFT,2,5.961866762995631
62,5.0,8,3,2,CPoP,2,5.999824947741202
62,5.0,8,3,3,HEFT,1,7.263821794741405
62,5.0,8,3,3,CPoP,1,7.261529369011583
62,5.0,8,3,3,HEFT,2,6.993798878214379
62,5.0,8,3,3,CPoP,2,6.993798878214379
62,10.0,4,2,2,HEFT,1,3.2080246699421933
62,10.0,4,2,2,CPoP,1,3.2080246699421933
62,10.0,4,2,2,HEFT,2,2.8275626268568876
62,10.0,4,2,2,CPoP,2,2.8275626268568876
62,10.0,4,2,3,HEFT,1,5.361280334780594
62,10.0,4,2,3,CPoP,1,5.606344252315217
62,10.0,4,2,3,HEFT,2,2.829177999711311
62,10.0,4,2,3,CPoP,2,2.829177999711311
62,10.0,4,3,2,HEFT,1,11.946478178706725
62,10.0,4,3,2,CPoP,1,13.204103149753072
62,10.0,4,3,2,HEFT,2,4.808456277927492
62,10.0,4,3,2,CPoP,2,4.808456279055711
62,10.0,4,3,3,HEFT,1,12.361035046296701
62,10.0,4,3,3,CPoP,1,12.791397412698133
62,10.0,4,3,3,HEFT,2,12.043163184536347
62,10.0,4,3,3,CPoP,2,12.047167222681294
62,10.0,8,2,2,HEFT,1,6.949736378942388
62,10.0,8,2,2,CPoP,1,8.04260104222969
62,10.0,8,2,2,HEFT,2,1.9381076375458979
62,10.0,8,2,2,CPoP,2,1.9381076377810786
62,10.0,8,2,3,HEFT,1,6.673147592004434
62,10.0,8,2,3,CPoP,1,6.673147592004434
62,10.0,8,2,3,HEFT,2,5.0917468341226035
62,10.0,8,2,3,CPoP,2,7.376005802294752
62,10.0,8,3,2,HEFT,1,8.716081362699954
62,10.0,8,3,2,CPoP,1,8.716081362699954
62,10.0,8,3,2,HEFT,2,3.5641459745653252
62,10.0,8,3,2,CPoP,2,3.868458766889985
62,10.0,8,3,3,HEFT,1,8.500673360493733
62,10.0,8,3,3,CPoP,1,8.285687620799793
62,10.0,8,3,3,HEFT,2,8.496386254730634
62,10.0,8,3,3,CPoP,2,8.749931738581283
63,0.1,4,2,2,HEFT,1,1.6465649526952797
63,0.1,4,2,2,CPoP,1,1.5946080736644008
63,0.1,4,2,2,HEFT,2,1.6465649526952797
63,0.1,4,2,2,CPoP,2,1.5946080736644008
63,0.1,4,2,3,HEFT,1,1.0862490011782167
63,0.1,4,2,3,CPoP,1,1.043712934587254
63,0.1,4,2,3,HEFT,2,1.0862490011782167
63,0.1,4,2,3,CPoP,2,1.043712934587254
63,0.1,4,3,2,HEFT,1,3.1645337194633587
63,0.1,4,3,2,CPoP,1,3.1645337194633587
63,0.1,4,3,2,HEFT,2,3.1645337194633587
63,0.1,4,3,2,CPoP,2,3.1645337194633587
63,0.1,4,3,3,HEFT,1,3.108824074276452
63,0.1,4,3,3,CPoP,1,2.7809120936851164
63,0.1,4,3,3,HEFT,2,3.108824074276452
63,0.1,4,3,3,CPoP,2,2.7809120936851164
63,0.1,8,2,2,HEFT,1,2.593890989760286
63,0.1,8,2,2,CPoP,1,2.571521165097865
63,0.1,8,2,2,HEFT,2,2.593890989760286
63,0.1,8,2,2,CPoP,2,2.571521165097865
63,0.1,8,2,3,HEFT,1,2.672189292808817
63,0.1,8,2,3,CPoP,1,2.6062825250019115
63,0.1,8,2,3,HEFT,2,2.672189292808817
63,0.1,8,2,3,CPoP,2,2.6062825250019115
63,0.1,8,3,2,HEFT,1,2.673614187536952
63,0.1,8,3,2,CPoP,1,2.6230558490384643
63,0.1,8,3,2,HEFT,2,2.673614187536952
63,0.1,8,3,2,CPoP,2,2.6230558490384643
63,0.1,8,3,3,HEFT,1,2.0337933568656323
63,0.1,8,3,3,CPoP,1,1.946366728558599
63,0.1,8,3,3,HEFT,2,2.0337933568656323
63,0.1,8,3,3,CPoP,2,1.946366728558599
63,5.0,4,2,2,HEFT,1,5.5612308252644835
63,5.0,4,2,2,CPoP,1,5.738171151227305
63,5.0,4,2,2,HEFT,2,5.5612308252644835
63,5.0,4,2,2,CPoP,2,6.36800810137649
63,5.0,4,2,3,HEFT,1,4.005948504022416
63,5.0,4,2,3,CPoP,1,4.890288040491131
63,5.0,4,2,3,HEFT,2,4.005948504022416
63,5.0,4,2,3,CPoP,2,4.890288040491131
63,5.0,4,3,2,HEFT,1,8.138057776137662
63,5.0,4,3,2,CPoP,1,8.138057776137662
63,5.0,4,3,2,HEFT,2,6.112887287738843
63,5.0,4,3,2,CPoP,2,4.673428411297028
63,5.0,4,3,3,HEFT,1,6.343449317858528
63,5.0,4,3,3,CPoP,1,5.889931066924135
63,5.0,4,3,3,HEFT,2,6.458397359481062
63,5.0,4,3,3,CPoP,2,6.694303750674459
63,5.0,8,2,2,HEFT,1,3.144564864842011
63,5.0,8,2,2,CPoP,1,3.144564864842011
63,5.0,8,2,2,HEFT,2,2.5188172484129803
63,5.0,8,2,2,CPoP,2,2.5188172484129803
63,5.0,8,2,3,HEFT,1,2.354841906997059
63,5.0,8,2,3,CPoP,1,2.354841906997059
63,5.0,8,2,3,HEFT,2,2.354841906997059
63,5.0,8,2,3,CPoP,2,2.727940780783616
63,5.0,8,3,2,HEFT,1,8.196845172137012
63,5.0,8,3,2,CPoP,1,4.259023243787417
63,5.0,8,3,2,HEFT,2,8.196845172137012
63,5.0,8,3,2,CPoP,2,4.97159867243156
63,5.0,8,3,3,HEFT,1,7.711734854565606
63,5.0,8,3,3,CPoP,1,7.711734854565606
63,5.0,8,3,3,HEFT,2,7.711734854565606
63,5.0,8,3,3,CPoP,2,7.711734854565606
63,10.0,4,2,2,HEFT,1,7.437343259052174
63,10.0,4,2,2,CPoP,1,7.437343259052174
63,10.0,4,2,2,HEFT,2,8.325450922414756
63,10.0,4,2,2,CPoP,2,8.325450922414756
63,10.0,4,2,3,HEFT,1,6.870192951619025
63,10.0,4,2,3,CPoP,1,6.870192951619025
63,10.0,4,2,3,HEFT,2,3.063774569601859
63,10.0,4,2,3,CPoP,2,2.6973264255437046
63,10.0,4,3,2,HEFT,1,7.042277614043187
63,10.0,4,3,2,CPoP,1,6.820815926077
63,10.0,4,3,2,HEFT,2,2.75530289560502
63,10.0,4,3,2,CPoP,2,2.755302896910629
63,10.0,4,3,3,HEFT,1,8.511065329296402
63,10.0,4,3,3,CPoP,1,13.134328729802204
63,10.0,4,3,3,HEFT,2,11.765729963297538
63,10.0,4,3,3,CPoP,2,13.786041328407986
63,10.0,8,2,2,HEFT,1,3.763101258643064
63,10.0,8,2,2,CPoP,1,3.763101258643064
63,10.0,8,2,2,HEFT,2,1.3746024975698838
63,10.0,8,2,2,CPoP,2,1.3746024975698838
63,10.0,8,2,3,HEFT,1,5.520265174747568
63,10.0,8,2,3,CPoP,1,6.649923081808009
63,10.0,8,2,3,HEFT,2,3.253706130388853
63,10.0,8,2,3,CPoP,2,7.129584889539601
63,10.0,8,3,2,HEFT,1,8.499246888899748
63,10.0,8,3,2,CPoP,1,9.37703037142446
63,10.0,8,3,2,HEFT,2,4.419315274367371
63,10.0,8,3,2,CPoP,2,4.419315275689916
63,10.0,8,3,3,HEFT,1,15.42776513428434
63,10.0,8,3,3,CPoP,1,14.995336772925512
63,10.0,8,3,3,HEFT,2,15.1850296075519
63,10.0,8,3,3,CPoP,2,14.995336772925512
64,0.1,4,2,2,HEFT,1,1.6504073381302196
64,0.1,4,2,2,CPoP,1,1.5935489951010728
64,0.1,4,2,2,HEFT,2,1.6504073381302196
64,0.1,4,2,2,CPoP,2,1.5935489951010728
64,0.1,4,2,3,HEFT,1,2.2396374764858424
64,0.1,4,2,3,CPoP,1,2.132463302674774
64,0.1,4,2,3,HEFT,2,2.2396374764858424
64,0.1,4,2,3,CPoP,2,2.132463302674774
64,0.1,4,3,2,HEFT,1,3.171600108906123
64,0.1,4,3,2,CPoP,1,3.171600108906123
64,0.1,4,3,2,HEFT,2,3.171600108906123
64,0.1,4,3,2,CPoP,2,3.171600108906123
64,0.1,4,3,3,HEFT,1,3.541238818541788
64,0.1,4,3,3,CPoP,1,3.587477037906743
64,0.1,4,3,3,HEFT,2,3.541238818541788
64,0.1,4,3,3,CPoP,2,3.587477037906743
64,0.1,8,2,2,HEFT,1,2.4347450021088246
64,0.1,8,2,2,CPoP,1,2.4347450021088246
64,0.1,8,2,2,HEFT,2,2.4347450021088246
64,0.1,8,2,2,CPoP,2,2.4347450021088246
64,0.1,8,2,3,HEFT,1,1.1338214863903304
64,0.1,8,2,3,CPoP,1,1.1283284170165944
64,0.1,8,2,3,HEFT,2,1.1338214863903304
64,0.1,8,2,3,CPoP,2,1.1283284170165944
64,0.1,8,3,2,HEFT,1,2.688971050043056
64,0.1,8,3,2,CPoP,1,2.65879250311564
64,0.1,8,3,2,HEFT,2,2.688971050043056
64,0.1,8,3,2,CPoP,2,2.65879250311564
64,0.1,8,3,3,HEFT,1,2.6116244843697634
64,0.1,8,3,3,CPoP,1,2.5707208597369684
64,0.1,8,3,3,HEFT,2,2.6116244843697634
64,0.1,8,3,3,CPoP,2,2.5707208597369684
64,5.0,4,2,2,HEFT,1,1.4239961173545153
64,5.0,4,2,2,CPoP,1,1.4239961173545153
64,5.0,4,2,2,HEFT,2,1.0968189933900798
64,5.0,4,2,2,CPoP,2,1.0968189928553511
64,5.0,4,2,3,HEFT,1,2.6047197514144216
64,5.0,4,2,3,CPoP,1,2.7616888197726626
64,5.0,4,2,3,HEFT,2,2.0745967824878417
64,5.0,4,2,3,CPoP,2,2.0745967824878417
64,5.0,4,3,2,HEFT,1,3.632251087284825
64,5.0,4,3,2,CPoP,1,3.492739761059426
64,5.0,4,3,2,HEFT,2,2.71212482403109
64,5.0,4,3,2,CPoP,2,2.8516361518382753
64,5.0,4,3,3,HEFT,1,5.1073434284303065
64,5.0,4,3,3,CPoP,1,5.503779514069794
64,5.0,4,3,3,HEFT,2,4.5475206441167915
64,5.0,4,3,3,CPoP,2,5.503779514069794
64,5.0,8,2,2,HEFT,1,2.740414772505132
64,5.0,8,2,2,CPoP,1,2.740414772505132
64,5.0,8,2,2,HEFT,2,1.7098536491492418
64,5.0,8,2,2,CPoP,2,1.7098536491492418
64,5.0,8,2,3,HEFT,1,2.572290911806867
64,5.0,8,2,3,CPoP,1,2.572290911806867
64,5.0,8,2,3,HEFT,2,2.1303112075332615
64,5.0,8,2,3,CPoP,2,2.1303112075332615
64,5.0,8,3,2,HEFT,1,3.168527245840489
64,5.0,8,3,2,CPoP,1,3.262187451053296
64,5.0,8,3,2,HEFT,2,2.3491159538038313
64,5.0,8,3,2,CPoP,2,4.315571992743285
64,5.0,8,3,3,HEFT,1,6.445857699835975
64,5.0,8,3,3,CPoP,1,8.540540503431655
64,5.0,8,3,3,HEFT,2,6.445857699835975
64,5.0,8,3,3,CPoP,2,9.133804422731544
64,10.0,4,2,2,HEFT,1,2.1221964427417
64,10.0,4,2,2,CPoP,1,2.1221964427417
64,10.0,4,2,2,HEFT,2,0.9588303068500007
64,10.0,4,2,2,CPoP,2,0.9588303068500007
64,10.0,4,2,3,HEFT,1,5.453403025148901
64,10.0,4,2,3,CPoP,1,5.453403025148901
64,10.0,4,2,3,HEFT,2,3.8825085357672995
64,10.0,4,2,3,CPoP,2,5.786596253201664
64,10.0,4,3,2,HEFT,1,6.989262257760407
64,10.0,4,3,2,CPoP,1,6.989262257760407
64,10.0,4,3,2,HEFT,2,3.069612544110122
64,10.0,4,3,2,CPoP,2,3.0696125455700263
64,10.0,4,3,3,HEFT,1,12.445060221807177
64,10.0,4,3,3,CPoP,1,12.445060222176911
64,10.0,4,3,3,HEFT,2,12.445060221807177
64,10.0,4,3,3,CPoP,2,12.773607918040684
64,10.0,8,2,2,HEFT,1,8.9761505080654
64,10.0,8,2,2,CPoP,1,8.9761505080654
64,10.0,8,2,2,HEFT,2,2.6254844242229574
64,10.0,8,2,2,CPoP,2,2.6254844242229574
64,10.0,8,2,3,HEFT,1,1.9532714135231093
64,10.0,8,2,3,CPoP,1,1.9532714135231093
64,10.0,8,2,3,HEFT,2,1.9532714135231093
64,10.0,8,2,3,CPoP,2,1.986896575222965
64,10.0,8,3,2,HEFT,1,11.291648962593294
64,10.0,8,3,2,CPoP,1,10.991061391133144
64,10.0,8,3,2,HEFT,2,4.550568920885442
64,10.0,8,3,2,CPoP,2,4.5505689218001955
64,10.0,8,3,3,HEFT,1,12.50271391648491
64,10.0,8,3,3,CPoP,1,12.73846455552986
64,10.0,8,3,3,HEFT,2,7.428683089875259
64,10.0,8,3,3,CPoP,2,13.37630885316228
65,0.1,4,2,2,HEFT,1,2.0185164753695415
65,0.1,4,2,2,CPoP,1,2.0185164753695415
65,0.1,4,2,2,HEFT,2,2.0185164753695415
65,0.1,4,2,2,CPoP,2,2.0185164753695415
65,0.1,4,2,3,HEFT,1,1.7505056688199747
65,0.1,4,2,3,CPoP,1,1.6871221728763044
65,0.1,4,2,3,HEFT,2,1.7505056688199747
65,0.1,4,2,3,CPoP,2,1.6871221728763044
65,0.1,4,3,2,HEFT,1,2.319430386003465
65,0.1,4,3,2,CPoP,1,2.2233843455987166
65,0.1,4,3,2,HEFT,2,2.319430386003465
65,0.1,4,3,2,CPoP,2,2.2233843455987166
65,0.1,4,3,3,HEFT,1,3.7890973323870636
65,0.1,4,3,3,CPoP,1,3.9457301533721334
65,0.1,4,3,3,HEFT,2,3.7890973323870636
65,0.1,4,3,3,CPoP,2,3.9457301533721334
65,0.1,8,2,2,HEFT,1,2.140940969204774
65,0.1,8,2,2,CPoP,1,2.0471088776641673
65,0.1,8,2,2,HEFT,2,2.140940969204774
65,0.1,8,2,2,CPoP,2,2.0471088776641673
65,0.1,8,2,3,HEFT,1,2.2607504883150127
65,0.1,8,2,3,CPoP,1,2.168956295878738
65,0.1,8,2,3,HEFT,2,2.2607504883150127
65,0.1,8,2,3,CPoP,2,2.168956295878738
65,0.1,8,3,2,HEFT,1,2.170167272449556
65,0.1,8,3,2,CPoP,1,2.1379523594303085
65,0.1,8,3,2,HEFT,2,2.170167272449556
65,0.1,8,3,2,CPoP,2,2.1379523594303085
65,0.1,8,3,3,HEFT,1,2.052276237880352
65,0.1,8,3,3,CPoP,1,2.030134495295943
65,0.1,8,3,3,HEFT,2,2.052276237880352
65,0.1,8,3,3,CPoP,2,2.030134495295943
65,5.0,4,2,2,HEFT,1,3.785711897496296
65,5.0,4,2,2,CPoP,1,3.785711897496296
65,5.0,4,2,2,HEFT,2,2.5523776519329378
65,5.0,4,2,2,CPoP,2,2.5523776519329378
65,5.0,4,2,3,HEFT,1,3.161151078773722
65,5.0,4,2,3,CPoP,1,3.161151078773722
65,5.0,4,2,3,HEFT,2,3.161151078773722
65,5.0,4,2,3,CPoP,2,3.38057726205147
65,5.0,4,3,2,HEFT,1,3.5293919231913375
65,5.0,4,3,2,CPoP,1,3.5682176854868275
65,5.0,4,3,2,HEFT,2,3.5293919231913375
65,5.0,4,3,2,CPoP,2,3.5682176854868275
65,5.0,4,3,3,HEFT,1,6.623491737915873
65,5.0,4,3,3,CPoP,1,6.671457857665673
65,5.0,4,3,3,HEFT,2,7.226293882692833
65,5.0,4,3,3,CPoP,2,5.822769535712364
65,5.0,8,2,2,HEFT,1,4.654254733839731
65,5.0,8,2,2,CPoP,1,4.654254733839731
65,5.0,8,2,2,HEFT,2,2.0365903248381554
65,5.0,8,2,2,CPoP,2,2.036590325276789
65,5.0,8,2,3,HEFT,1,2.2500354216868494
65,5.0,8,2,3,CPoP,1,2.2500354216868494
65,5.0,8,2,3,HEFT,2,2.2500354216868494
65,5.0,8,2,3,CPoP,2,2.2920451664762966
65,5.0,8,3,2,HEFT,1,5.934902225712451
65,5.0,8,3,2,CPoP,1,5.720736963345223
65,5.0,8,3,2,HEFT,2,4.089876999367796
65,5.0,8,3,2,CPoP,2,4.0898770005281655
65,5.0,8,3,3,HEFT,1,5.705287332211178
65,5.0,8,3,3,CPoP,1,5.727899805125723
65,5.0,8,3,3,HEFT,2,5.813888104723706
65,5.0,8,3,3,CPoP,2,5.727899805125723
65,10.0,4,2,2,HEFT,1,1.5344885212450854
65,10.0,4,2,2,CPoP,1,1.5344885212450854
65,10.0,4,2,2,HEFT,2,1.4853101119073817
65,10.0,4,2,2,CPoP,2,1.4853101119520078
65,10.0,4,2,3,HEFT,1,5.488302608285652
65,10.0,4,2,3,CPoP,1,5.602484402445096
65,10.0,4,2,3,HEFT,2,5.488302608285652
65,10.0,4,2,3,CPoP,2,5.617731308723769
65,10.0,4,3,2,HEFT,1,10.479202475110576
65,10.0,4,3,2,CPoP,1,10.088880551842932
65,10.0,4,3,2,HEFT,2,4.1704593741716725
65,10.0,4,3,2,CPoP,2,4.170459376138123
65,10.0,4,3,3,HEFT,1,10.572016265578227
65,10.0,4,3,3,CPoP,1,11.546514634820857
65,10.0,4,3,3,HEFT,2,8.733517964344896
65,10.0,4,3,3,CPoP,2,11.319443943108762
65,10.0,8,2,2,HEFT,1,5.028470857855418
65,10.0,8,2,2,CPoP,1,5.028470857855418
65,10.0,8,2,2,HEFT,2,2.915088882798573
65,10.0,8,2,2,CPoP,2,2.915088882798573
65,10.0,8,2,3,HEFT,1,5.030004625799973
65,10.0,8,2,3,CPoP,1,5.030004625799973
65,10.0,8,2,3,HEFT,2,3.797019945978872
65,10.0,8,2,3,CPoP,2,5.153323368931996
65,10.0,8,3,2,HEFT,1,5.10518544047755
65,10.0,8,3,2,CPoP,1,5.484251181038266
65,10.0,8,3,2,HEFT,2,5.484251181038266
65,10.0,8,3,2,CPoP,2,5.484251181038266
65,10.0,8,3,3,HEFT,1,11.32341747294605
65,10.0,8,3,3,CPoP,1,11.732736366834587
65,10.0,8,3,3,HEFT,2,11.32341747294605
65,10.0,8,3,3,CPoP,2,11.732736366834587
66,0.1,4,2,2,HEFT,1,1.4342482248636577
66,0.1,4,2,2,CPoP,1,1.4893455326858227
66,0.1,4,2,2,HEFT,2,1.4342482248636577
66,0.1,4,2,2,CPoP,2,1.4893455326858227
66,0.1,4,2,3,HEFT,1,1.021882497263066
66,0.1,4,2,3,CPoP,1,1.0198270339406894
66,0.1,4,2,3,HEFT,2,1.021882497263066
66,0.1,4,2,3,CPoP,2,1.0198270339406894
66,0.1,4,3,2,HEFT,1,2.6962132010553965
66,0.1,4,3,2,CPoP,1,2.667261486185234
66,0.1,4,3,2,HEFT,2,2.6962132010553965
66,0.1,4,3,2,CPoP,2,2.667261486185234
66,0.1,4,3,3,HEFT,1,3.291349279262695
66,0.1,4,3,3,CPoP,1,3.353830634465773
66,0.1,4,3,3,HEFT,2,3.291349279262695
66,0.1,4,3,3,CPoP,2,3.353830634465773
66,0.1,8,2,2,HEFT,1,1.483083752074727
66,0.1,8,2,2,CPoP,1,1.483083752074727
66,0.1,8,2,2,HEFT,2,1.483083752074727
66,0.1,8,2,2,CPoP,2,1.483083752074727
66,0.1,8,2,3,HEFT,1,2.107395104345687
66,0.1,8,2,3,CPoP,1,2.107395104345687
66,0.1,8,2,3,HEFT,2,2.107395104345687
66,0.1,8,2,3,CPoP,2,2.107395104345687
66,0.1,8,3,2,HEFT,1,1.711606688809195
66,0.1,8,3,2,CPoP,1,1.6612019267432923
66,0.1,8,3,2,HEFT,2,1.711606688809195
66,0.1,8,3,2,CPoP,2,1.6612019267432923
66,0.1,8,3,3,HEFT,1,2.9687446355649505
66,0.1,8,3,3,CPoP,1,2.9687446355649505
66,0.1,8,3,3,HEFT,2,2.9687446355649505
66,0.1,8,3,3,CPoP,2,2.9687446355649505
66,5.0,4,2,2,HEFT,1,4.061894009629387
66,5.0,4,2,2,CPoP,1,4.4109854575421625
66,5.0,4,2,2,HEFT,2,2.168769544125308
66,5.0,4,2,2,CPoP,2,2.168769544328512
66,5.0,4,2,3,HEFT,1,4.431931315592448
66,5.0,4,2,3,CPoP,1,5.348595096178345
66,5.0,4,2,3,HEFT,2,4.431931315592448
66,5.0,4,2,3,CPoP,2,4.445628073229501
66,5.0,4,3,2,HEFT,1,7.596867616470057
66,5.0,4,3,2,CPoP,1,8.057916005832825
66,5.0,4,3,2,HEFT,2,4.791834811664598
66,5.0,4,3,2,CPoP,2,8.096792476078175
66,5.0,4,3,3,HEFT,1,5.758353545583837
66,5.0,4,3,3,CPoP,1,6.355628381942753
66,5.0,4,3,3,HEFT,2,3.9062507092035155
66,5.0,4,3,3,CPoP,2,5.690041302237116
66,5.0,8,2,2,HEFT,1,5.005348327316305
66,5.0,8,2,2,CPoP,1,5.005348327316305
66,5.0,8,2,2,HEFT,2,2.5715293505570394
66,5.0,8,2,2,CPoP,2,2.5715293505570394
66,5.0,8,2,3,HEFT,1,7.086481274899745
66,5.0,8,2,3,CPoP,1,10.84744274937231
66,5.0,8,2,3,HEFT,2,6.75452463142379
66,5.0,8,2,3,CPoP,2,10.84744274937231
66,5.0,8,3,2,HEFT,1,2.418710441162598
66,5.0,8,3,2,CPoP,1,3.133608774345414
66,5.0,8,3,2,HEFT,2,2.9278991476277305
66,5.0,8,3,2,CPoP,2,2.9278991487911448
66,5.0,8,3,3,HEFT,1,5.556085593957481
66,5.0,8,3,3,CPoP,1,5.9274526837642165
66,5.0,8,3,3,HEFT,2,5.556085593957481
66,5.0,8,3,3,CPoP,2,5.9274526837642165
66,10.0,4,2,2,HEFT,1,6.462220943439614
66,10.0,4,2,2,CPoP,1,11.091522583132976
66,10.0,4,2,2,HEFT,2,2.5035527578875882
66,10.0,4,2,2,CPoP,2,2.503552759112262
66,10.0,4,2,3,HEFT,1,3.9071554925685774
66,10.0,4,2,3,CPoP,1,3.9071554925685774
66,10.0,4,2,3,HEFT,2,3.5671414355138733
66,10.0,4,2,3,CPoP,2,3.5671414355138733
66,10.0,4,3,2,HEFT,1,11.131235320432099
66,10.0,4,3,2,CPoP,1,10.860928069105114
66,10.0,4,3,2,HEFT,2,5.109372334012325
66,10.0,4,3,2,CPoP,2,12.147165681801761
66,10.0,4,3,3,HEFT,1,11.948182250349152
66,10.0,4,3,3,CPoP,1,10.764817873705436
66,10.0,4,3,3,HEFT,2,10.281319801904095
66,10.0,4,3,3,CPoP,2,10.764817873705436
66,10.0,8,2,2,HEFT,1,3.126033904744295
66,10.0,8,2,2,CPoP,1,3.126033904744295
66,10.0,8,2,2,HEFT,2,2.240216386842504
66,10.0,8,2,2,CPoP,2,2.240216386842504
66,10.0,8,2,3,HEFT,1,7.0673567093992125
66,10.0,8,2,3,CPoP,1,7.51410791232657
66,10.0,8,2,3,HEFT,2,3.145127373386326
66,10.0,8,2,3,CPoP,2,3.145127373386326
66,10.0,8,3,2,HEFT,1,11.050895201266089
66,10.0,8,3,2,CPoP,1,14.147939856556878
66,10.0,8,3,2,HEFT,2,4.861871696154319
66,10.0,8,3,2,CPoP,2,14.147939856556878
66,10.0,8,3,3,HEFT,1,9.110126068431308
66,10.0,8,3,3,CPoP,1,8.891603078417644
66,10.0,8,3,3,HEFT,2,9.110126068431308
66,10.0,8,3,3,CPoP,2,9.027349743449241
67,0.1,4,2,2,HEFT,1,1.8897212291848189
67,0.1,4,2,2,CPoP,1,1.8251729046152858
67,0.1,4,2,2,HEFT,2,1.8897212291848189
67,0.1,4,2,2,CPoP,2,1.8251729046152858
67,0.1,4,2,3,HEFT,1,1.6803202028768296
67,0.1,4,2,3,CPoP,1,1.6803202028768296
67,0.1,4,2,3,HEFT,2,1.6803202028768296
67,0.1,4,2,3,CPoP,2,1.6803202028768296
67,0.1,4,3,2,HEFT,1,2.836069856753323
67,0.1,4,3,2,CPoP,1,2.844103424853878
67,0.1,4,3,2,HEFT,2,2.836069856753323
67,0.1,4,3,2,CPoP,2,2.844103424853878
67,0.1,4,3,3,HEFT,1,2.6324195535305144
67,0.1,4,3,3,CPoP,1,2.9354154971036643
67,0.1,4,3,3,HEFT,2,2.6324195535305144
67,0.1,4,3,3,CPoP,2,2.9354154971036643
67,0.1,8,2,2,HEFT,1,1.8757851292299363
67,0.1,8,2,2,CPoP,1,1.8332646088841518
67,0.1,8,2,2,HEFT,2,1.8757851292299363
67,0.1,8,2,2,CPoP,2,1.8332646088841518
67,0.1,8,2,3,HEFT,1,2.2544920886232553
67,0.1,8,2,3,CPoP,1,2.1437574150393344
67,0.1,8,2,3,HEFT,2,2.2544920886232553
67,0.1,8,2,3,CPoP,2,2.1437574150393344
67,0.1,8,3,2,HEFT,1,2.5621006705106333
67,0.1,8,3,2,CPoP,1,2.5942551537405634
67,0.1,8,3,2,HEFT,2,2.5621006705106333
67,0.1,8,3,2,CPoP,2,2.5942551537405634
67,0.1,8,3,3,HEFT,1,2.9667113410089034
