scheduler_name,recipe,workflow_instance,ccr,num_processors,mode,n,task_name,task_score,duplicated_tasks,target_benefit,num_target_processors,dup_factor,makespan,baseline_makespan,makespan_ratio,num_tasks,avg_task_cost,avg_edge_size,task_cost,incoming_comm,outgoing_comm,in_out_ratio,out_in_ratio,num_children,num_parents
heft,montage,31,1.0,4,bottom-n,3,mBackground_00000428,0.6102576250705236,"mBackground_00000399,mBackground_00000440,mBackground_00000428",204.8485332162236,1,2,29497.20191979635,29433.988396147688,1.0021476370377633,509,239.73380746561887,31.80926723500697,114.103,33.927531,110.004478,0.30841954452072395,3.2423366734231265,2,2
cpop,montage,31,1.0,4,top-n,1,mAdd_00000501,0.8569792919463026,mAdd_00000501,2679.3572385916486,1,2,29733.278692766784,29747.16577067618,0.999533162990503,509,239.73380746561887,31.80926723500697,23.161,605.0434670000001,829.44576,0.7294551327865009,1.3708862341951373,2,12
cpop,montage,31,1.0,4,top-n,2,mAdd_00000246,0.8244545691554904,"mAdd_00000501,mAdd_00000246",2711.0303761198156,1,2,29733.278692766784,29747.16577067618,0.999533162990503,509,239.73380746561887,31.80926723500697,2.316,495.038992,829.44576,0.596831059815171,1.6755160167262135,2,10
cpop,montage,31,1.0,4,top-n,3,mAdd_00000324,0.825,"mAdd_00000501,mAdd_00000246,mAdd_00000324",2663.7647169968222,1,2,29366.90122663761,29747.16577067618,0.987216780685257,509,239.73380746561887,31.80926723500697,2.316,605.0434680000001,829.44576,0.7294551339921251,1.3708862319293724,2,12
cpop,montage,31,1.0,4,bottom-n,1,mBackground_00000405,0.5782731190739414,mBackground_00000405,123.98207767047279,1,2,29767.64251169572,29747.16577067618,1.0006883593945521,509,239.73380746561887,31.80926723500697,114.103,50.495781,110.00448,0.45903385934827384,2.1784885355075505,2,2
cpop,montage,31,1.0,4,bottom-n,2,mBackground_00000264,0.6085653928257974,"mBackground_00000405,mBackground_00000264",147.97750704166538,1,2,29647.274232702952,29747.16577067618,0.9966419813321611,509,239.73380746561887,31.80926723500697,114.103,101.740813,440.017912,0.23121970771044428,4.324890857713118,8,5
cpop,montage,31,1.0,4,bottom-n,3,mBackground_00000404,0.5931496905416653,"mBackground_00000405,mBackground_00000264,mBackground_00000404",49.97559362010361,1,2,29610.42647311766,29747.16577067618,0.9954032831694738,509,239.73380746561887,31.80926723500697,114.103,18.800136,110.004478,0.1709033699519032,5.851259693014987,2,2
heft,montage,31,1.0,8,top-n,1,mAdd_00000238,0.8201124490001013,mAdd_00000238,3564.8178618664515,1,2,15560.18749820866,15694.914336544725,0.9914158920878999,323,258.2477770897833,32.28367131990232,2.316,495.038988,829.44576,0.5968310549926737,1.6755160302646706,2,10
heft,montage,31,1.0,8,top-n,2,mAdd_00000058,0.825,"mAdd_00000238,mAdd_00000058",3619.246326487697,1,2,15362.600381701253,15694.914336544725,0.9788266474274602,323,258.2477770897833,32.28367131990232,2.316,605.0434660000001,829.44576,0.7294551315808765,1.3708862364609022,2,12
heft,montage,31,1.0,8,top-n,3,mAdd_00000117,0.825,"mAdd_00000238,mAdd_00000058,mAdd_00000117",3602.5037952271414,1,2,15274.717687062828,15694.914336544725,0.9732272097526845,323,258.2477770897833,32.28367131990232,2.316,495.47867,829.44576,0.597361146315342,1.674029196857253,2,10
heft,montage,31,1.0,8,bottom-n,1,mBackground_00000170,0.5517578628145632,mBackground_00000170,160.57768853719608,1,2,15745.22789616062,15694.914336544725,1.003205723748281,323,258.2477770897833,32.28367131990232,114.103,55.048395,110.00448,0.5004195738209934,1.998323111872744,2,2
heft,montage,31,1.0,8,bottom-n,2,mBackground_00000050,0.5850977556832462,"mBackground_00000170,mBackground_00000050",57.313774995767744,1,2,15776.239333304862,15694.914336544725,1.0051816145673873,323,258.2477770897833,32.28367131990232,114.103,58.617127,110.004478,0.5328612804289659,1.876661031169269,2,2
heft,montage,31,1.0,8,bottom-n,3,mBackground_00000048,0.5289256100938597,"mBackground_00000170,mBackground_00000050,mBackground_00000048",73.75755360959556,1,2,15769.36145827208,15694.914336544725,1.0047433914025263,323,258.2477770897833,32.28367131990232,114.103,36.317171,110.004478,0.33014266019243327,3.02899358543098,2,2
cpop,montage,31,1.0,8,top-n,1,mAdd_00000238,0.8272064885100099,mAdd_00000238,3594.2929259560515,1,2,15854.850708279575,15974.250076670809,0.9925255102544308,323,258.2477770897833,32.28367131990232,2.316,495.038988,829.44576,0.5968310549926737,1.6755160302646706,2,10
cpop,montage,31,1.0,8,top-n,2,mAdd_00000058,0.825,"mAdd_00000238,mAdd_00000058",3617.9603064338644,1,2,15106.573413922732,15974.250076670809,0.9456827920820362,323,258.2477770897833,32.28367131990232,2.316,605.0434660000001,829.44576,0.7294551315808765,1.3708862364609022,2,12
cpop,montage,31,1.0,8,top-n,3,mAdd_00000314,0.825,"mAdd_00000238,mAdd_00000058,mAdd_00000314",3265.366006405906,1,2,15906.496982104118,15974.250076670809,0.9957586056158192,323,258.2477770897833,32.28367131990232,2.316,502.481687,829.44576,0.6058041540895935,1.6506984860524876,2,10
cpop,montage,31,1.0,8,bottom-n,1,mAdd_00000117,0.4671959914222162,mAdd_00000117,835.179291494389,1,2,16014.617453516876,15974.250076670809,1.0025270279764193,323,258.2477770897833,32.28367131990232,2.316,495.47867,829.44576,0.597361146315342,1.674029196857253,2,10
cpop,montage,31,1.0,8,bottom-n,2,mAdd_00000314,0.4463609480192216,"mAdd_00000117,mAdd_00000314",717.6332835654193,1,2,16014.617453516876,15974.250076670809,1.0025270279764193,323,258.2477770897833,32.28367131990232,2.316,502.481687,829.44576,0.6058041540895935,1.6506984860524876,2,10
cpop,montage,31,1.0,8,bottom-n,3,mBackground_00000112,0.45254368705404013,"mAdd_00000117,mAdd_00000314,mBackground_00000112",373.35404895572356,1,2,16014.617453516876,15974.250076670809,1.0025270279764193,323,258.2477770897833,32.28367131990232,114.103,23.140674,110.00448,0.21036119619855484,4.753728435049039,2,2
heft,montage,31,1.0,16,top-n,1,mBackground_00000108,0.8802858549505455,mBackground_00000108,3229.00171809721,2,3,17187.72992795915,17175.651546135687,1.0007032269949714,189,412.7365396825397,35.83174783014862,114.103,51.881166,330.013434,0.15720925469961322,6.36094867258766,6,4
heft,montage,31,1.0,16,top-n,2,mAdd_00000145,0.8286867339585811,"mBackground_00000108,mAdd_00000145",5098.5577317577045,1,3,17185.36847828151,17175.651546135687,1.0005657387796745,189,412.7365396825397,35.83174783014862,2.316,495.038989,829.44576,0.596831056198298,1.6755160268800564,2,10
heft,montage,31,1.0,16,top-n,3,mAdd_00000101,0.8283615985167909,"mBackground_00000108,mAdd_00000145,mAdd_00000101",5093.446890690058,1,3,12266.908673617925,17175.651546135687,0.714203396632009,189,412.7365396825397,35.83174783014862,2.316,495.03899,829.44576,0.5968310574039224,1.675516023495442,2,10
heft,montage,31,1.0,16,bottom-n,1,mBackground_00000026,0.4526894824341291,mBackground_00000026,416.9928950165031,1,2,17175.651546135687,17175.651546135687,1.0,189,412.7365396825397,35.83174783014862,114.103,34.381597,110.004478,0.3125472492128911,3.199516241203107,2,2
heft,montage,31,1.0,16,bottom-n,2,mBackground_00000099,0.4538343976243612,"mBackground_00000026,mBackground_00000099",1124.4159908211132,1,2,17175.651546135687,17175.651546135687,1.0,189,412.7365396825397,35.83174783014862,114.103,52.589227,110.004478,0.47806442025023743,2.0917683007586327,2,2
heft,montage,31,1.0,16,bottom-n,3,mBackground_00000096,0.44585368309207585,"mBackground_00000026,mBackground_00000099,mBackground_00000096",857.7360009165477,1,2,17175.651546135687,17175.651546135687,1.0,189,412.7365396825397,35.83174783014862,114.103,42.694221999999996,110.00448,0.3881134841053746,2.576565981223408,2,2
cpop,montage,31,1.0,16,top-n,1,mBackground_00000104,0.895481616533129,mBackground_00000104,3516.5938038098284,3,4,17190.18251358737,17185.097450939007,1.0002958995526723,189,412.7365396825397,35.83174783014862,114.103,7.663656,330.013434,0.023222254643124617,43.06214083721921,6,4
cpop,montage,31,1.0,16,top-n,2,mAdd_00000101,0.825,"mBackground_00000104,mAdd_00000101",5057.425218608874,1,4,17175.762603479663,17185.097450939007,0.9994568056721241,189,412.7365396825397,35.83174783014862,2.316,495.03899,829.44576,0.5968310574039224,1.675516023495442,2,10
cpop,montage,31,1.0,16,top-n,3,mAdd_00000145,0.825,"mBackground_00000104,mAdd_00000101,mAdd_00000145",5041.16794300979,1,4,17178.63556623748,17185.097450939007,0.9996239832378039,189,412.7365396825397,35.83174783014862,2.316,495.038989,829.44576,0.596831056198298,1.6755160268800564,2,10
cpop,montage,31,1.0,16,bottom-n,1,mBackground_00000188,0.45812553230534847,mBackground_00000188,525.6387351704416,1,2,17185.097450939007,17185.097450939007,1.0,189,412.7365396825397,35.83174783014862,114.103,33.825064,110.004478,0.3074880642586204,3.2521587542302957,2,2
cpop,montage,31,1.0,16,bottom-n,2,mBackground_00000117,0.5387692938123219,"mBackground_00000188,mBackground_00000117",1295.397195044814,1,2,17185.097450939007,17185.097450939007,1.0,189,412.7365396825397,35.83174783014862,114.103,49.007388999999996,110.004478,0.4455035821359926,2.2446508627505133,2,2
cpop,montage,31,1.0,16,bottom-n,3,mBackground_00000025,0.5366969834888811,"mBackground_00000188,mBackground_00000117,mBackground_00000025",978.7230145578342,1,2,17185.097450939007,17185.097450939007,1.0,189,412.7365396825397,35.83174783014862,114.103,56.823261,110.004478,0.5165540715533417,1.9359057552152805,2,2
heft,montage,31,5.0,4,top-n,1,mAdd_00000176,0.8342529544771342,mAdd_00000176,15124.17994881056,1,2,47742.58877422513,47742.58877422513,1.0,491,237.9159368635438,34.541891677672965,2.316,495.04266800000005,829.44576,0.5968354916902584,1.6755035749766924,2,10
heft,montage,31,5.0,4,top-n,2,mAdd_00000058,0.827868129411233,"mAdd_00000176,mAdd_00000058",15054.76982267281,1,2,47188.58488586204,47742.58877422513,0.9883960232868189,491,237.9159368635438,34.541891677672965,2.316,550.04123,829.44576,0.6631430969036481,1.5079701570734978,2,11
heft,montage,31,5.0,4,top-n,3,mAdd_00000487,0.8288441660935901,"mAdd_00000176,mAdd_00000058,mAdd_00000487",15100.186922118388,1,2,46862.55710245635,47742.58877422513,0.9815671564034691,491,237.9159368635438,34.541891677672965,2.316,550.043803,829.44576,0.6631461989750843,1.5079631030767198,2,11
heft,montage,31,5.0,4,bottom-n,1,mBackground_00000300,0.5602528396940081,mBackground_00000300,818.2538907346461,1,2,47800.88215438553,47742.58877422513,1.0012209932820373,491,237.9159368635438,34.541891677672965,114.103,38.46696,220.008956,0.17484270049442896,5.719426645620033,4,3
heft,montage,31,5.0,4,bottom-n,2,mBackground_00000342,0.593195140490014,"mBackground_00000300,mBackground_00000342",266.3319757862264,1,2,47826.3876532614,47742.58877422513,1.0017552227725346,491,237.9159368635438,34.541891677672965,114.103,51.711558,110.00448,0.47008592740950184,2.1272706577512133,2,2
heft,montage,31,5.0,4,bottom-n,3,mBackground_00000371,0.5679945915528755,"mBackground_00000300,mBackground_00000342,mBackground_00000371",2331.3454004079103,1,2,47842.42202361691,47742.58877422513,1.002091073231573,491,237.9159368635438,34.541891677672965,114.103,45.796039,220.008956,0.2081553398217116,4.804104477245292,4,3
cpop,montage,31,5.0,4,top-n,1,mAdd_00000058,0.8288095170910198,mAdd_00000058,15094.728811428307,1,2,47143.67681001981,47360.804252530055,0.9954154612461286,491,237.9159368635438,34.541891677672965,2.316,550.04123,829.44576,0.6631430969036481,1.5079701570734978,2,11
cpop,montage,31,5.0,4,top-n,2,mAdd_00000292,0.8293334305699346,"mAdd_00000058,mAdd_00000292",15119.101429976748,1,2,42017.07607456361,47360.804252530055,0.8871698176941119,491,237.9159368635438,34.541891677672965,2.316,495.03899,829.44576,0.5968310574039224,1.675516023495442,2,10
cpop,montage,31,5.0,4,top-n,3,mAdd_00000432,0.8752503699392722,"mAdd_00000058,mAdd_00000292,mAdd_00000432",11345.835057102282,1,2,33103.31864194559,47360.804252530055,0.6989602301818424,491,237.9159368635438,34.541891677672965,23.096,495.043067,829.44576,0.5968359727343715,1.6755022245367592,2,10
cpop,montage,31,5.0,4,bottom-n,1,mImgtbl_00000116,0.45892131922030766,mImgtbl_00000116,0.5861467871181958,1,2,47360.804252530055,47360.804252530055,1.0,491,237.9159368635438,34.541891677672965,0.176,550.0223900000001,0.018837,29199.043902956953,3.4247696716491844e-05,1,10
cpop,montage,31,5.0,4,bottom-n,2,mBackground_00000371,0.5487091002528821,"mImgtbl_00000116,mBackground_00000371",1179.7722939652667,1,2,47395.114793090324,47360.804252530055,1.000724450124988,491,237.9159368635438,34.541891677672965,114.103,45.796039,220.008956,0.2081553398217116,4.804104477245292,4,3
cpop,montage,31,5.0,4,bottom-n,3,mBackground_00000107,0.49719760685040326,"mImgtbl_00000116,mBackground_00000371,mBackground_00000107",2406.752115362535,1,2,47895.0278713983,47360.804252530055,1.0112798679688744,491,237.9159368635438,34.541891677672965,114.103,55.979449,110.004478,0.5088833656389878,1.96508683034733,2,2
heft,montage,31,5.0,8,top-n,1,mBackground_00000514,0.7564173655603846,mBackground_00000514,13641.973709278507,1,2,312969.3362256919,312930.18854711653,1.0001251003578693,708,837.1319322033899,29.870119395991335,114.103,40.724244999999996,110.00448,0.3702053316374024,2.7012036687236316,2,2
heft,montage,31,5.0,8,top-n,2,mBackground_00000480,0.7578735959421603,"mBackground_00000514,mBackground_00000480",13737.573229131987,1,2,312932.00237600494,312930.18854711653,1.0000057962732738,708,837.1319322033899,29.870119395991335,114.103,15.345871,110.004478,0.1395022391724817,7.168343719297523,2,2
heft,montage,31,5.0,8,top-n,3,mBackground_00000484,0.9768385603067886,"mBackground_00000514,mBackground_00000480,mBackground_00000484",13687.137892382685,1,2,312997.1314365733,312930.18854711653,1.0002139227594742,708,837.1319322033899,29.870119395991335,114.103,8.16001,110.004478,0.07417888933575958,13.48092441063185,2,2
heft,montage,31,5.0,8,bottom-n,1,mBackground_00000551,0.40458671969022775,mBackground_00000551,8246.587698984884,1,2,312930.18854711653,312930.18854711653,1.0,708,837.1319322033899,29.870119395991335,114.103,57.482095,110.00448,0.522543218239839,1.9137173062324886,2,2
heft,montage,31,5.0,8,bottom-n,2,mConcatFit_00000186,0.24628030096247888,"mBackground_00000551,mConcatFit_00000186",1.544843933552329,1,2,312930.18854711653,312930.18854711653,1.0,708,837.1319322033899,29.870119395991335,1.239,0.019878,0.043097,0.46123860129475364,2.1680752590803904,1,66
heft,montage,31,5.0,8,bottom-n,3,mBackground_00000098,0.40783752732981504,"mBackground_00000551,mConcatFit_00000186,mBackground_00000098",8359.003866064806,1,2,312930.18854711653,312930.18854711653,1.0,708,837.1319322033899,29.870119395991335,114.103,55.399252,110.004478,0.503609062169269,1.9856672072034476,2,2
cpop,montage,31,5.0,8,top-n,1,mBackground_00000514,0.7564545764427759,mBackground_00000514,13641.973709278507,1,2,312969.3362256919,312930.18854711653,1.0001251003578693,708,837.1319322033899,29.870119395991335,114.103,40.724244999999996,110.00448,0.3702053316374024,2.7012036687236316,2,2
cpop,montage,31,5.0,8,top-n,2,mBackground_00000419,0.7463872424278097,"mBackground_00000514,mBackground_00000419",12932.349790936685,1,2,312953.81736348197,312930.18854711653,1.0000755082674355,708,837.1319322033899,29.870119395991335,114.103,61.176786,110.00448,0.5561299503438405,1.7981408830467165,2,2
cpop,montage,31,5.0,8,top-n,3,mBackground_00000451,0.9914206544063843,"mBackground_00000514,mBackground_00000419,mBackground_00000451",13859.079531193594,1,2,312996.3980466365,312930.18854711653,1.0002115791379136,708,837.1319322033899,29.870119395991335,114.103,60.965540999999995,110.004478,0.5542096295388992,1.804371390717258,2,2
cpop,montage,31,5.0,8,bottom-n,1,mBackground_00000191,0.3886266472217721,mBackground_00000191,13493.203801949057,1,2,312930.18854711653,312930.18854711653,1.0,708,837.1319322033899,29.870119395991335,114.103,56.578686,110.00448,0.5143307436206235,1.9442742095495114,2,2
cpop,montage,31,5.0,8,bottom-n,2,mBackground_00000202,0.3565473259061739,"mBackground_00000191,mBackground_00000202",7018.776520857107,1,2,312930.18854711653,312930.18854711653,1.0,708,837.1319322033899,29.870119395991335,114.103,24.420251999999998,110.004478,0.22199325376554213,4.504641393544998,2,2
cpop,montage,31,5.0,8,bottom-n,3,mBackground_00000329,0.40750508981061456,"mBackground_00000191,mBackground_00000202,mBackground_00000329",10708.46091560243,1,2,312930.18854711653,312930.18854711653,1.0,708,837.1319322033899,29.870119395991335,114.103,58.292745,110.00448,0.5299124635651202,1.8871041327698672,2,2
heft,montage,31,5.0,16,top-n,1,mBackground_00000323,0.862466132718915,mBackground_00000323,8706.780800368602,4,5,27618.87479476801,27822.230953721824,0.9926908751748892,790,243.45213797468355,30.657100257663267,114.103,5.507334,330.013434,0.016688211547169925,59.922538564031164,6,4
heft,montage,31,5.0,16,top-n,2,mBackground_00000326,0.8432091668734143,"mBackground_00000323,mBackground_00000326",8765.539528824873,2,5,27824.724683085315,27822.230953721824,1.0000896308196003,790,243.45213797468355,30.657100257663267,114.103,32.493334,330.013434,0.0984606402416939,10.156342651695885,6,4
heft,montage,31,5.0,16,top-n,3,mBackground_00000336,0.8439181955419717,"mBackground_00000323,mBackground_00000326,mBackground_00000336",8989.440708473514,2,5,27864.54938001272,27822.230953721824,1.0015210292216064,790,243.45213797468355,30.657100257663267,114.103,42.369166,330.013434,0.12838618563630957,7.789000000613655,6,4
heft,montage,31,5.0,16,bottom-n,1,mBackground_00000632,0.49369234325120814,mBackground_00000632,3538.411950939797,1,2,27794.964768702735,27822.230953721824,0.9990199856702922,790,243.45213797468355,30.657100257663267,114.103,57.978744999999996,110.00448,0.5270580343636914,1.8973242694370154,2,2
heft,montage,31,5.0,16,bottom-n,2,mBackground_00000673,0.4994114561796844,"mBackground_00000632,mBackground_00000673",3723.7186091671756,1,2,27813.316172855564,27822.230953721824,0.9996795806604766,790,243.45213797468355,30.657100257663267,114.103,59.388728,110.004478,0.5398755494299059,1.8522787354529635,2,2
heft,montage,31,5.0,16,bottom-n,3,mBackground_00000707,0.49959329784274675,"mBackground_00000632,mBackground_00000673,mBackground_00000707",3501.594515164583,1,2,27828.48818692897,27822.230953721824,1.000224900483989,790,243.45213797468355,30.657100257663267,114.103,50.980416999999996,110.00448,0.46343946173828554,2.157779133113015,2,2
cpop,montage,31,5.0,16,top-n,1,mBackground_00000323,0.8941089976192567,mBackground_00000323,10326.070708489511,2,3,29469.767886007823,29444.697269908378,1.0008514475754202,790,243.45213797468355,30.657100257663267,114.103,5.507334,330.013434,0.016688211547169925,59.922538564031164,6,4
cpop,montage,31,5.0,16,top-n,2,mBackground_00000341,0.8912158190400634,"mBackground_00000323,mBackground_00000341",10346.199964378317,3,4,29506.286435240534,29444.697269908378,1.002091689541502,790,243.45213797468355,30.657100257663267,114.103,12.840492000000001,330.013434,0.03890899786825042,25.700996036600465,6,4
cpop,montage,31,5.0,16,top-n,3,mBackground_00000326,0.8712047542812238,"mBackground_00000323,mBackground_00000341,mBackground_00000326",10021.690663394602,2,4,29527.28799230639,29444.697269908378,1.0028049438457776,790,243.45213797468355,30.657100257663267,114.103,32.493334,330.013434,0.0984606402416939,10.156342651695885,6,4
cpop,montage,31,5.0,16,bottom-n,1,mBackground_00000632,0.5040012289513969,mBackground_00000632,3621.575622826549,1,2,29452.172547482336,29444.697269908378,1.0002538751716628,790,243.45213797468355,30.657100257663267,114.103,57.978744999999996,110.00448,0.5270580343636914,1.8973242694370154,2,2
cpop,montage,31,5.0,16,bottom-n,2,mBackground_00000673,0.5106757042097934,"mBackground_00000632,mBackground_00000673",3754.3668545497203,1,2,29349.488019268894,29444.697269908378,0.9967665060446458,790,243.45213797468355,30.657100257663267,114.103,59.388728,110.004478,0.5398755494299059,1.8522787354529635,2,2
cpop,montage,31,5.0,16,bottom-n,3,mBackground_00000096,0.5095721605827431,"mBackground_00000632,mBackground_00000673,mBackground_00000096",3507.8195227614415,1,2,29469.322495305543,29444.697269908378,1.0008363212286218,790,243.45213797468355,30.657100257663267,114.103,56.06243,110.004478,0.5096377076576828,1.9621782002670953,2,2
heft,montage,31,10.0,4,top-n,1,mBackground_00000332,0.9525815088882946,mBackground_00000332,30546.543201461653,2,3,143616.69616443393,143616.69616443393,1.0,557,576.1376552962298,30.54590311968085,114.103,21.023292,220.008956,0.09555652816242627,10.465009761553995,4,3
heft,montage,31,10.0,4,top-n,2,mBackground_00000336,0.9305607292101177,"mBackground_00000332,mBackground_00000336",30231.70646196179,2,3,143616.69616443393,143616.69616443393,1.0,557,576.1376552962298,30.54590311968085,114.103,46.469559000000004,220.008956,0.2112166697432081,4.734474798867792,4,3
heft,montage,31,10.0,4,top-n,3,mBackground_00000315,0.9726071270612581,"mBackground_00000332,mBackground_00000336,mBackground_00000315",30499.125759612376,2,3,143616.69616443393,143616.69616443393,1.0,557,576.1376552962298,30.54590311968085,114.103,44.956464000000004,220.008956,0.20433924517145566,4.893822521273025,4,3
heft,montage,31,10.0,4,bottom-n,1,mBackground_00000336,0.6667498628436603,mBackground_00000336,15361.168701956543,1,2,143616.69616443393,143616.69616443393,1.0,557,576.1376552962298,30.54590311968085,114.103,46.469559000000004,220.008956,0.2112166697432081,4.734474798867792,4,3
heft,montage,31,10.0,4,bottom-n,2,mBackground_00000338,0.7732578626640649,"mBackground_00000336,mBackground_00000338",15423.716747480066,1,2,143616.69616443393,143616.69616443393,1.0,557,576.1376552962298,30.54590311968085,114.103,36.653205,220.008956,0.16659869519129938,6.002447971466616,4,3
heft,montage,31,10.0,4,bottom-n,3,mBackground_00000315,0.7631311820161142,"mBackground_00000336,mBackground_00000338,mBackground_00000315",15402.410715247854,1,2,143616.69616443393,143616.69616443393,1.0,557,576.1376552962298,30.54590311968085,114.103,44.956464000000004,220.008956,0.20433924517145566,4.893822521273025,4,3
cpop,montage,31,10.0,4,top-n,1,mBackground_00000332,0.9654002514219041,mBackground_00000332,32726.474058148247,2,3,143616.69616443393,143616.69616443393,1.0,557,576.1376552962298,30.54590311968085,114.103,21.023292,220.008956,0.09555652816242627,10.465009761553995,4,3
cpop,montage,31,10.0,4,top-n,2,mBackground_00000301,0.9960512043190166,"mBackground_00000332,mBackground_00000301",19382.165164445003,1,3,143717.3161999357,143616.69616443393,1.0007006151665443,557,576.1376552962298,30.54590311968085,114.103,31.028665,110.004478,0.2820672900243206,3.5452533326844713,2,2
cpop,montage,31,10.0,4,top-n,3,mAdd_00000424,0.7903738022625253,"mBackground_00000332,mBackground_00000301,mAdd_00000424",74458.50621033786,1,3,143717.3161999357,143616.69616443393,1.0007006151665443,557,576.1376552962298,30.54590311968085,2.316,880.054662,829.44576,1.0610153242570075,0.9424934561621582,2,17
cpop,montage,31,10.0,4,bottom-n,1,mAdd_00000424,0.3779539867906056,mAdd_00000424,329.60423075800645,1,2,143616.69616443393,143616.69616443393,1.0,557,576.1376552962298,30.54590311968085,2.316,880.054662,829.44576,1.0610153242570075,0.9424934561621582,2,17
cpop,montage,31,10.0,4,bottom-n,2,mAdd_00000205,0.4498014043637715,"mAdd_00000424,mAdd_00000205",3439.2320340177976,1,2,143616.69616443393,143616.69616443393,1.0,557,576.1376552962298,30.54590311968085,2.316,880.064792,829.44576,1.061027537231609,0.9424826075760112,2,17
cpop,montage,31,10.0,4,bottom-n,3,mProject_00000113,0.5607968345807931,"mAdd_00000424,mAdd_00000205,mProject_00000113",601.8407741397095,1,2,143616.69616443393,143616.69616443393,1.0,557,576.1376552962298,30.54590311968085,1263.481,0.0,38.501568,0.0,inf,7,0
heft,montage,31,10.0,8,top-n,1,mAdd_00000308,0.825,mAdd_00000308,41559.35904393633,1,2,73660.99990162224,74076.82897786639,0.9943865162429079,677,261.13572673559827,29.832200324745035,2.316,1155.065859,829.44576,1.3925755181387631,0.7180939108685056,2,22
heft,montage,31,10.0,8,top-n,2,mAdd_00000205,0.8248978185328257,"mAdd_00000308,mAdd_00000205",41537.79625882019,1,2,72859.47746399403,74076.82897786639,0.983566365749321,677,261.13572673559827,29.832200324745035,2.316,1100.0636200000001,829.44576,1.3262634798446618,0.7539979914979825,2,21
heft,montage,31,10.0,8,top-n,3,mAdd_00000426,0.825,"mAdd_00000308,mAdd_00000205,mAdd_00000426",41550.86003679222,1,2,32773.28130355059,74076.82897786639,0.4424228433609517,677,261.13572673559827,29.832200324745035,23.161,880.090914,829.44576,1.061059030550714,0.9424546337266242,2,17
heft,montage,31,10.0,8,bottom-n,1,mBackground_00000480,0.4977946697706564,mBackground_00000480,10455.17129190002,1,2,74061.01772770716,74076.82897786639,0.9997865560610869,677,261.13572673559827,29.832200324745035,114.103,51.841933,110.004478,0.47127111498133734,2.121920839641531,2,2
heft,montage,31,10.0,8,bottom-n,2,mBackground_00000481,0.5005697921972387,"mBackground_00000480,mBackground_00000481",10784.860241632996,1,2,73655.89894131299,74076.82897786639,0.9943176558397341,677,261.13572673559827,29.832200324745035,114.103,54.205055,110.004478,0.492753167739226,2.0294136404805787,2,2
heft,montage,31,10.0,8,bottom-n,3,mBackground_00000648,0.48680060289785576,"mBackground_00000480,mBackground_00000481,mBackground_00000648",9670.427918008827,1,2,74089.41667279799,74076.82897786639,1.0001699275617664,677,261.13572673559827,29.832200324745035,114.103,52.910816,110.00448,0.4809878288593337,2.079054687041682,2,2
cpop,montage,31,10.0,8,top-n,1,mAdd_00000308,0.824837369434873,mAdd_00000308,41539.24827933446,1,2,76759.53669474993,77590.45676273743,0.9892909501676429,677,261.13572673559827,29.832200324745035,2.316,1155.065859,829.44576,1.3925755181387631,0.7180939108685056,2,22
cpop,montage,31,10.0,8,top-n,2,mAdd_00000205,0.825,"mAdd_00000308,mAdd_00000205",41560.04499811831,1,2,63567.76903096572,77590.45676273743,0.8192730354114107,677,261.13572673559827,29.832200324745035,2.316,1100.0636200000001,829.44576,1.3262634798446618,0.7539979914979825,2,21
cpop,montage,31,10.0,8,top-n,3,mAdd_00000426,0.825,"mAdd_00000308,mAdd_00000205,mAdd_00000426",41418.067312258674,1,2,76453.07783922629,77590.45676273743,0.9853412523786382,677,261.13572673559827,29.832200324745035,23.161,880.090914,829.44576,1.061059030550714,0.9424546337266242,2,17
cpop,montage,31,10.0,8,bottom-n,1,mBackground_00000095,0.4952801200972081,mBackground_00000095,10032.175569805375,1,2,77621.61461883281,77590.45676273743,1.0004015681489111,677,261.13572673559827,29.832200324745035,114.103,58.362619,110.00448,0.5305476558772879,1.8848448182217457,2,2
cpop,montage,31,10.0,8,bottom-n,2,mBackground_00000098,0.4991999301935567,"mBackground_00000095,mBackground_00000098",9879.743405701993,1,2,77590.45676273743,77590.45676273743,1.0,677,261.13572673559827,29.832200324745035,114.103,53.090964,110.00448,0.4826254712535344,2.0720000488218675,2,2
cpop,montage,31,10.0,8,bottom-n,3,mBackground_00000656,0.37819020957685845,"mBackground_00000095,mBackground_00000098,mBackground_00000656",5336.752026472866,1,2,77606.26801289666,77590.45676273743,1.0002037782843265,677,261.13572673559827,29.832200324745035,114.103,49.738153,110.004478,0.45214662079483703,2.211671953319216,2,2
heft,montage,31,10.0,16,top-n,1,mAdd_00000347,0.824990434636945,mAdd_00000347,28399.22753492649,1,2,38342.05742576951,38404.45744927794,0.9983751879950173,391,234.93939386189263,32.444100228600206,2.316,495.038989,829.44576,0.596831056198298,1.6755160268800564,2,10
heft,montage,31,10.0,16,top-n,2,mAdd_00000176,0.825,"mAdd_00000347,mAdd_00000176",28400.063402364125,1,2,38312.37086226773,38404.45744927794,0.9976021901329596,391,234.93939386189263,32.444100228600206,2.316,550.04123,829.44576,0.6631430969036481,1.5079701570734978,2,11
