scheduler_name,experiment_num,dag_type,num_tasks,ccr,levels,branching_factor,num_processors,mode,n,task_name,task_score,duplicated_tasks,target_benefit,dup_factor,makespan,baseline_makespan,makespan_ratio,task_cost,incoming_comm,outgoing_comm,in_out_ratio,out_in_ratio,num_children,num_parents
cpop,20,branching,22,10.0,3,4,4,top-n,1,12,0.995415104611307,12,12.024918711202442,2,24.401720222873745,32.9174108521529,0.7413013232563459,0.9178246923998082,0.4751011780788445,0.956189066123085,0.496869494654614,2.012600915850397,1,1
cpop,20,branching,22,10.0,3,4,4,top-n,2,7,0.8444965425654518,"12,7",6.878680306698373,2,24.401720222873745,32.9174108521529,0.7413013232563459,0.35551450288911435,0.3255893237663272,0.32326818854052325,1.0071802154003564,0.9928709725523132,1,1
cpop,20,branching,22,10.0,3,4,4,top-n,3,0,0.8121311169910248,"12,7,0",7.7074135081725546,2,24.401720222873745,32.9174108521529,0.7413013232563459,0.5990479279801102,0.0,1.2478071676078681,0.0,inf,4,0
cpop,20,branching,22,10.0,3,4,4,bottom-n,1,1,0.34781681726568264,1,1.4164458612490467,2,32.9174108521529,32.9174108521529,1.0,0.21084742261877873,0.14053131134033556,3.1390149571504775,0.04476923915899608,22.336765573534585,4,1
cpop,20,branching,22,10.0,3,4,4,bottom-n,2,14,0.536123454009077,"1,14",1.2628673895609452,2,32.9174108521529,32.9174108521529,1.0,0.5628001741821113,0.48861388574574777,0.2474616406651177,1.9745035409628358,0.5064564227179688,1,1
cpop,20,branching,22,10.0,3,4,4,bottom-n,3,16,0.5693090652688102,"1,14,16",2.6161260616502915,2,32.9174108521529,32.9174108521529,1.0,0.3323836005614052,0.39143999963519593,0.20405813225735492,1.918276891515982,0.5213011762914564,1,1
heft,20,branching,16,10.0,4,2,4,top-n,1,13,0.8833333333333333,13,2.7465379999626123,2,8.197019555293448,10.943557554969994,0.7490269516214851,0.769859069327965,0.275335355483856,0.262496922486101,1.048908889583019,0.9533716511808169,1,1
heft,20,branching,16,10.0,4,2,4,bottom-n,1,13,0.8833333333333333,13,2.7465379999626123,2,8.197019555293448,10.943557554969994,0.7490269516214851,0.769859069327965,0.275335355483856,0.262496922486101,1.048908889583019,0.9533716511808169,1,1
cpop,20,branching,16,10.0,4,2,4,top-n,1,13,0.8833333333333333,13,1.4727039425397797,2,8.197019559136013,9.669723501056218,0.8476994774711664,0.769859069327965,0.275335355483856,0.262496922486101,1.048908889583019,0.9533716511808169,1,1
cpop,20,branching,16,10.0,4,2,4,bottom-n,1,13,0.8833333333333333,13,1.4727039425397797,2,8.197019559136013,9.669723501056218,0.8476994774711664,0.769859069327965,0.275335355483856,0.262496922486101,1.048908889583019,0.9533716511808169,1,1
heft,20,branching,41,10.0,4,3,4,top-n,1,25,0.9228913215883782,25,6.118820251581457,2,22.248390291958078,23.402269425402952,0.9506937078421827,0.6396005255563223,0.32589021839801974,0.7044691247164409,0.4626039764754706,2.1616761870896384,1,1
heft,20,branching,41,10.0,4,3,4,top-n,2,19,0.9220314818124518,"25,19",5.560195373518418,2,22.248390291958078,23.402269425402952,0.9506937078421827,0.23929036578321447,0.25773197314191204,0.6036267895131628,0.4269723902575266,2.3420718126454365,1,1
heft,20,branching,41,10.0,4,3,4,top-n,3,22,0.9360712598021579,"25,19,22",4.636841793947866,2,24.487220105286337,23.402269425402952,1.046360917403407,0.9666987001565653,0.22540490505162775,0.6624375494096822,0.3402658941246503,2.938878145788152,1,1
heft,20,branching,41,10.0,4,3,4,bottom-n,1,6,0.46096665111822605,6,0.38744169271521933,2,23.603505200678267,23.402269425402952,1.0085989854922734,0.120164288545509,0.5055284800067172,1.2407209665998895,0.4074473581212086,2.4543047833495026,3,1
heft,20,branching,41,10.0,4,3,4,bottom-n,2,39,0.6020754452236334,"6,39",0.009439268263506051,2,23.603505200678267,23.402269425402952,1.0085989854922734,0.5790457706168426,0.21465438642057266,0.6128704828355396,0.3502442888543777,2.8551500533268466,1,1
heft,20,branching,41,10.0,4,3,4,bottom-n,3,10,0.49265259243808773,"6,39,10",0.6604738916288948,2,23.603505200678267,23.402269425402952,1.0085989854922734,0.1416786552002773,0.568567425738343,1.694172948600354,0.3356017614423997,2.9797221435967725,3,1
cpop,20,branching,41,10.0,4,3,4,top-n,1,21,0.9911153007043768,21,6.264723040615355,2,27.47776830916961,23.004833962433974,1.1944345416289361,0.7153672963148469,0.25493408982511206,0.7146904704044134,0.35670559547387776,2.8034323338032188,1,1
cpop,20,branching,41,10.0,4,3,4,top-n,2,23,0.9591132812694461,"21,23",10.317102165965029,2,21.642955065743738,23.004833962433974,0.9408003161894525,0.8042724060743656,0.11544737270762524,0.6713580717352818,0.17196095134333386,5.815273712945561,1,1
cpop,20,branching,41,10.0,4,3,4,top-n,3,19,0.9896259309789806,"21,23,19",4.210293430932513,2,21.339423971700068,23.004833962433974,0.9276060851622117,0.23929036578321447,0.25773197314191204,0.6036267895131628,0.4269723902575266,2.3420718126454365,1,1
cpop,20,branching,41,10.0,4,3,4,bottom-n,1,27,0.544675276530632,27,1.5333154316055992,2,23.004833962433974,23.004833962433974,1.0,0.24923877806832445,0.23940197441589445,0.3039983330296094,0.7875108130694148,1.269823834040302,1,1
cpop,20,branching,41,10.0,4,3,4,bottom-n,2,34,0.6204338637990752,"27,34",0.7235916583977797,2,23.004833962433974,23.004833962433974,1.0,0.6970480348184471,0.14275664694304827,0.47261474468068787,0.30205711639296984,3.3106321477922784,1,1
cpop,20,branching,41,10.0,4,3,4,bottom-n,3,39,0.8619867205432596,"27,34,39",3.6786453675359994,2,27.066077357450297,23.004833962433974,1.176538696243067,0.5790457706168426,0.21465438642057266,0.6128704828355396,0.3502442888543777,2.8551500533268466,1,1
heft,20,branching,86,10.0,4,4,4,top-n,1,19,0.8520652560953731,19,17.028177556274326,2,54.895361217652145,54.895361217652145,1.0,0.17439419047662924,0.3707768567794216,2.8152718508908117,0.131701972817332,7.592900687880963,4,1
heft,20,branching,86,10.0,4,4,4,top-n,2,61,0.9415568885791228,"19,61",11.14066380689244,2,53.62179366408963,54.895361217652145,0.9768000879252255,0.400929031489187,0.3057777918285373,0.960206807755549,0.3184499311593953,3.1402110729283375,1,1
heft,20,branching,86,10.0,4,4,4,top-n,3,70,0.9248874044809704,"19,61,70",8.507042213011125,2,56.747355010048274,54.895361217652145,1.0337367994547526,0.8389385185284312,0.18033244180890406,0.9254952658435194,0.19484966424387334,5.132161781651328,1,1
heft,20,branching,86,10.0,4,4,4,bottom-n,1,80,0.47671875221206356,80,0.7853078709929804,2,54.895361217652145,54.895361217652145,1.0,0.20341226817323974,0.9726567599433287,0.11109776544066502,8.754962407077434,0.1142209359107709,1,1
heft,20,branching,86,10.0,4,4,4,bottom-n,2,11,0.5167407413328367,"80,11",1.210120362067748,2,54.895361217652145,54.895361217652145,1.0,0.18019759180367598,0.3979924152839691,1.508995309263332,0.2637466219018685,3.7915177559015993,4,1
heft,20,branching,86,10.0,4,4,4,bottom-n,3,37,0.487813373376281,"80,11,37",0.22225433626059043,2,54.895361217652145,54.895361217652145,1.0,0.24019587027273956,0.4784003282195276,0.3613674966284839,1.3238609799800654,0.7553663225386839,1,1
cpop,20,branching,86,10.0,4,4,4,top-n,1,25,0.8940841107870006,25,20.464346701948216,2,63.708206925636254,63.64883199201085,1.0009328518963687,0.1255659116135108,0.1557288276922833,0.7919375632447083,0.19664280988798502,5.085362645955053,1,1
cpop,20,branching,86,10.0,4,4,4,top-n,2,79,0.9754434676869808,"25,79",15.918307554304882,2,63.708206925636254,63.64883199201085,1.0009328518963687,0.10990667356845836,0.1611665997491475,0.8201879775613271,0.19649958809240986,5.089069191990976,1,1
cpop,20,branching,86,10.0,4,4,4,top-n,3,47,0.9632034100436877,"25,79,47",16.52089737565865,2,63.708206925636254,63.64883199201085,1.0009328518963687,0.1928825534395156,0.4185236234795332,0.9615430356073077,0.4352624978612579,2.2974641852070494,1,1
cpop,20,branching,86,10.0,4,4,4,bottom-n,1,16,0.36570134025731993,16,2.798581283606275,2,63.64883199201085,63.64883199201085,1.0,0.4261438625157691,0.12320007807037209,1.5009991627944765,0.08207871205004875,12.183427042449626,4,1
cpop,20,branching,86,10.0,4,4,4,bottom-n,2,43,0.5757695641829577,"16,43",1.576625384032205,2,60.74369810760778,63.64883199201085,0.9543568390262414,0.6731469546174199,0.11062152565427395,0.21171598928779026,0.5224996280460596,1.913876960524549,1,1
cpop,20,branching,86,10.0,4,4,4,bottom-n,3,72,0.6396706790001969,"16,43,72",3.856033167237655,2,60.74369810760778,63.64883199201085,0.9543568390262414,0.9869954284458157,0.41568224293790335,0.289314284742415,1.4367843720817224,0.695998661616234,1,1
heft,20,branching,32,10.0,5,2,4,top-n,1,17,0.9194968280111613,17,8.786102785714956,2,27.367898430575053,28.993072752324856,0.9439461165212478,0.1983202581286243,0.3469382960969779,0.6990729146581016,0.49628341882857296,2.014977656034528,1,1
heft,20,branching,32,10.0,5,2,4,top-n,2,30,0.8833333333333333,"17,30",6.938300682242971,2,25.947246417550268,28.993072752324856,0.89494641148271,0.12209212935726944,0.6116610386626993,0.5756930890206281,1.0624776470797315,0.9411962715154958,1,1
heft,20,branching,32,10.0,5,2,4,top-n,3,21,0.9931889078265606,"17,30,21",4.440608474262987,2,31.150349267796244,28.993072752324856,1.0744066189154926,0.5906636170392505,0.16444565636320413,0.9702096353770379,0.16949497342324177,5.8998799775785935,1,1
heft,20,branching,32,10.0,5,2,4,bottom-n,1,14,0.541839732801873,14,1.4135059804485373,2,27.872212931745565,28.993072752324856,0.9613404267235037,0.327187199314487,0.1791310434800241,1.5247161515871028,0.11748484679824737,8.511736000450043,2,1
heft,20,branching,32,10.0,5,2,4,bottom-n,2,10,0.49645866820487733,"14,10",0.705706257183687,2,27.872212931745565,28.993072752324856,0.9613404267235037,0.17003858776639377,0.12167181520901038,0.9471947933484357,0.12845490290216588,7.784833255929689,2,1
heft,20,branching,32,10.0,5,2,4,bottom-n,3,4,0.44702718951805054,"14,10,4",2.013120693208747,2,27.872212931745565,28.993072752324856,0.9613404267235037,0.30290013650630837,0.12961420202655086,0.7702089103933285,0.16828447487105774,5.942318807282823,2,1
cpop,20,branching,32,10.0,5,2,4,top-n,1,28,0.9931493966124287,28,13.129800963671133,2,27.63253821799041,27.6642617712597,0.9988532658658456,0.360737156798893,0.16218195823141202,0.964266962511757,0.16819196813396434,5.945587123420206,1,1
cpop,20,branching,32,10.0,5,2,4,top-n,2,16,0.9919950553917288,"28,16",7.394765818679094,2,25.294926904936766,27.6642617712597,0.9143539456822077,0.2162036453699329,0.4585775591512266,0.8165419351054749,0.5616093178263906,1.7805972377209178,1,1
cpop,20,branching,32,10.0,5,2,4,top-n,3,17,0.9337128151917483,"28,16,17",7.059088652291143,2,25.294926904936766,27.6642617712597,0.9143539456822077,0.1983202581286243,0.3469382960969779,0.6990729146581016,0.49628341882857296,2.014977656034528,1,1
cpop,20,branching,32,10.0,5,2,4,bottom-n,1,4,0.28090001133250664,4,0.33925001466211846,2,27.6642617712597,27.6642617712597,1.0,0.30290013650630837,0.12961420202655086,0.7702089103933285,0.16828447487105774,5.942318807282823,2,1
cpop,20,branching,32,10.0,5,2,4,bottom-n,2,1,0.5166538584756736,"4,1",4.254630559899814,3,27.62237057011747,27.6642617712597,0.9984857285732545,0.5527377721119947,0.2027041271661131,0.8773240297865894,0.2310481877664074,4.328101465184451,2,1
cpop,20,branching,32,10.0,5,2,4,bottom-n,3,11,0.4160543646226775,"4,1,11",0.4461323761669256,3,27.62237057011747,27.6642617712597,0.9984857285732545,0.17745055955446226,0.18410449327825137,0.722816370410883,0.2547043769548242,3.9261202023919894,2,1
heft,20,branching,122,10.0,5,3,4,top-n,1,29,0.7821776010354357,29,12.293261357113682,2,40.798947366106766,41.62427591345847,0.9801719422322769,0.15941834361483057,0.5604751226577417,1.8396352212997114,0.3046664448301676,3.282278101080141,3,1
heft,20,branching,122,10.0,5,3,4,top-n,2,37,0.8312264127199034,"29,37",11.594350039366024,2,41.276608749089725,41.62427591345847,0.9916474903949901,0.17262554648688752,0.27834813331378205,2.0820282133380053,0.13369085564288358,7.479943150870472,3,1
heft,20,branching,122,10.0,5,3,4,top-n,3,32,0.7393109408680729,"29,37,32",12.906843298227706,2,40.321861221403694,41.62427591345847,0.9687102138482206,0.27749176214283866,0.24037794990420727,1.906568525238273,0.12607884097644279,7.931544994031513,3,1
heft,20,branching,122,10.0,5,3,4,bottom-n,1,27,0.5373850827916243,27,6.208770145452819,2,41.62427591345847,41.62427591345847,1.0,0.4076006013665998,0.269730382523037,2.0974548071428782,0.12859890072695282,7.776116236975047,3,1
heft,20,branching,122,10.0,5,3,4,bottom-n,2,101,0.5380603941383335,"27,101",0.2741271629848683,2,41.62427591345847,41.62427591345847,1.0,0.5027043153977003,0.6924302850018264,0.6497084091505294,1.0657554608338136,0.9383015492293434,1,1
heft,20,branching,122,10.0,5,3,4,bottom-n,3,106,0.533684809599941,"27,101,106",0.01778461503403861,2,41.62427591345847,41.62427591345847,1.0,0.8288706691768447,0.5792676408444033,0.31959012843540086,1.8125329580118472,0.551714105710327,1,1
cpop,20,branching,122,10.0,5,3,4,top-n,1,53,0.9937231556770785,53,14.430453177856393,2,47.4774352560741,53.44641026361496,0.8883185048705807,0.523960148746799,0.28151528377155477,0.9881709042269774,0.28488521830318153,3.51018563179988,1,1
cpop,20,branching,122,10.0,5,3,4,top-n,2,68,0.8589344839415054,"53,68",7.318470728300866,2,52.38569612685479,53.44641026361496,0.9801536879366007,0.13196394160883906,0.2931975189593993,0.9064561032791049,0.3234547353134446,3.091622693453375,1,1
cpop,20,branching,122,10.0,5,3,4,top-n,3,54,0.9510160743356137,"53,68,54",13.585744159050748,2,45.54246323306174,53.44641026361496,0.8521145388143301,0.9650468854146377,0.19676757788301769,0.8364292453023431,0.2352471281798526,4.2508489167845385,1,1
cpop,20,branching,122,10.0,5,3,4,bottom-n,1,5,0.3481837366072136,5,1.0660980796286523,2,52.982682345620816,53.44641026361496,0.9913234973928673,0.12868452079707554,0.32166617174994283,1.4462288168440167,0.22241720535750892,4.496055052902136,3,1
cpop,20,branching,122,10.0,5,3,4,bottom-n,2,17,0.4016407660579462,"5,17",0.5534477840111052,2,45.54246323306174,53.44641026361496,0.8521145388143301,0.285475754992222,0.11287525149999175,1.2211665697778984,0.09243231373466203,10.818727343238633,3,1
cpop,20,branching,122,10.0,5,3,4,bottom-n,3,90,0.5380456249762311,"5,17,90",0.3107244629576371,2,52.85250940131263,53.44641026361496,0.9888879185828755,0.9916399826217116,0.5123570711117466,0.39171431959540914,1.30798657460607,0.7645338411070258,1,1
heft,20,branching,342,10.0,5,4,4,top-n,1,5,0.85082649102692,5,24.855970145137057,3,84.48095271341752,84.55382929018234,0.9991381043605405,0.15006358876327797,0.3769866624312691,3.0476533315948173,0.1236973570855562,8.084247097602438,4,1
heft,20,branching,342,10.0,5,4,4,top-n,2,1,0.7967909977519988,"5,1",10.764597351148321,3,82.52097035901065,84.55382929018234,0.9759578135226132,0.5748347808239721,0.10222822299983092,2.566381998473629,0.03983359572371992,25.1044371423523,4,1
heft,20,branching,342,10.0,5,4,4,top-n,3,24,0.8197770679348549,"5,1,24",13.435826304829245,3,82.52097035901065,84.55382929018234,0.9759578135226132,0.1507460041069438,0.659279348498475,3.3227311673028526,0.1984148928405873,5.039944258637033,4,1
heft,20,branching,342,10.0,5,4,4,bottom-n,1,15,0.3784362465928526,15,2.246647603846279,2,84.13370957452835,84.55382929018234,0.9950313342496628,0.3653575355779425,0.16255132420141544,2.1809317325886024,0.07453297220288468,13.416880750145323,4,1
heft,20,branching,342,10.0,5,4,4,bottom-n,2,103,0.5658889052027267,"15,103",0.29157744674716923,2,84.13370957452835,84.55382929018234,0.9950313342496628,0.3613674966284839,0.1953886003048883,0.21750187644768654,0.8983306419973949,1.1131758767312536,1,1
heft,20,branching,342,10.0,5,4,4,bottom-n,3,247,0.5664654150603703,"15,103,247",0.45486452250735,2,84.58917045725009,84.55382929018234,1.0004179724013027,0.5305730019150244,0.15876941172338002,0.16031340814943548,0.9903688877687871,1.00972477260762,1,1
cpop,20,branching,342,10.0,5,4,4,top-n,1,118,0.9896376425655133,118,8.181440679740476,2,89.4772088120866,90.30959284395604,0.9907829943015279,0.34273513569664993,0.307414732116436,0.6282729462162066,0.4893012407550744,2.0437307668724305,1,1
cpop,20,branching,342,10.0,5,4,4,top-n,2,89,0.9336410793520632,"118,89",6.372498496456771,2,92.41827371778578,90.30959284395604,1.0233494671764636,0.570561514214585,0.12167181520901038,0.7290724519164622,0.16688576682492956,5.992122749743204,1,1
cpop,20,branching,342,10.0,5,4,4,top-n,3,121,0.9930003903759606,"118,89,121",9.692578564406773,2,90.40172080604445,90.30959284395604,1.001020134840466,0.6078408266144968,0.3068649528522322,0.9595297125120131,0.31980766082675144,3.1268794418959445,1,1
cpop,20,branching,342,10.0,5,4,4,bottom-n,1,0,0.47507635243740276,0,1.207104728647495,2,90.30959284395604,90.30959284395604,1.0,0.7332312926261537,0.0,2.0369873906699834,0.0,inf,4,0
cpop,20,branching,342,10.0,5,4,4,bottom-n,2,96,0.5457720987342105,"0,96",0.08124856809754988,2,90.30959284395604,90.30959284395604,1.0,0.5503849597635497,0.6146867093421536,0.1736293432298357,3.5402236621288363,0.2824680289828558,1,1
cpop,20,branching,342,10.0,5,4,4,bottom-n,3,103,0.5488312275051495,"0,96,103",0.040183962422645436,2,92.41827371778578,90.30959284395604,1.0233494671764636,0.3613674966284839,0.1953886003048883,0.21750187644768654,0.8983306419973949,1.1131758767312536,1,1
heft,20,branching,14,10.0,3,3,8,top-n,1,5,0.9550041809613425,5,7.9173120865661835,2,7.355730146147563,15.273042232501671,0.4816152560944448,0.26388895757743297,0.11776963765291137,0.6023671602294421,0.19551138479735983,5.114791657971541,1,1
heft,20,branching,14,10.0,3,3,8,bottom-n,1,5,0.9550041809613425,5,7.9173120865661835,2,7.355730146147563,15.273042232501671,0.4816152560944448,0.26388895757743297,0.11776963765291137,0.6023671602294421,0.19551138479735983,5.114791657971541,1,1
cpop,20,branching,14,10.0,3,3,8,top-n,1,11,0.9605143681606428,11,10.795584803970165,2,16.812821767925193,17.82387465139786,0.9432753594127542,0.3756585973031662,0.12969268510949242,0.7679903024052133,0.16887281610629362,5.921616178713866,1,1
cpop,20,branching,14,10.0,3,3,8,top-n,2,5,0.9550041809613425,"11,5",9.45709162088573,2,7.355730147253965,17.82387465139786,0.4126897372831941,0.26388895757743297,0.11776963765291137,0.6023671602294421,0.19551138479735983,5.114791657971541,1,1
cpop,20,branching,14,10.0,3,3,8,top-n,3,1,0.757575824569403,"11,5,1",0.41746923521741675,2,10.102627351658256,17.82387465139786,0.5668030969274095,0.7427444532579546,0.1705486814596128,1.2296495751418712,0.13869697912914392,7.209962367449093,3,1
cpop,20,branching,14,10.0,3,3,8,bottom-n,1,1,0.436430408152226,1,0.41746923521741675,2,17.857007390225785,17.82387465139786,1.0018588965348973,0.7427444532579546,0.1705486814596128,1.2296495751418712,0.13869697912914392,7.209962367449093,3,1
cpop,20,branching,14,10.0,3,3,8,bottom-n,2,0,0.5257608593302009,"1,0",2.9234657431424678,2,17.857007390225785,17.82387465139786,1.0018588965348973,0.21903085088560859,0.0,0.9911567134831585,0.0,inf,3,0
cpop,20,branching,14,10.0,3,3,8,bottom-n,3,6,0.5523957161913662,"1,0,6",3.540464487268842,2,17.857007390225785,17.82387465139786,1.0018588965348973,0.3531001028372882,0.3608897496878401,0.21450202215554565,1.682453834519759,0.5943699491079592,1,1
heft,20,branching,22,10.0,3,4,8,top-n,1,8,0.9246407410673517,8,4.715270363206296,2,14.476357007355526,19.191627370320216,0.7543058609893167,0.8496224557574001,0.2254622472328327,0.5113178515818804,0.44094342987500423,2.267864610849227,1,1
heft,20,branching,22,10.0,3,4,8,bottom-n,1,8,0.9246407410673517,8,4.715270363206296,2,14.476357007355526,19.191627370320216,0.7543058609893167,0.8496224557574001,0.2254622472328327,0.5113178515818804,0.44094342987500423,2.267864610849227,1,1
cpop,20,branching,22,10.0,3,4,8,top-n,1,8,0.8404865732487281,8,8.54935597352803,2,24.72255753007891,24.72255753007891,1.0,0.8496224557574001,0.2254622472328327,0.5113178515818804,0.44094342987500423,2.267864610849227,1,1
cpop,20,branching,22,10.0,3,4,8,top-n,2,14,0.788278365073642,"8,14",2.940321855020546,2,24.72255753007891,24.72255753007891,1.0,0.5985072626454903,0.8228598391576101,0.6641276227946822,1.2390086045434683,0.8070968969327419,1,1
cpop,20,branching,22,10.0,3,4,8,top-n,3,0,0.7792779594282038,"8,14,0",5.812335927240562,2,24.72255753007891,24.72255753007891,1.0,0.6256214106178879,0.0,2.3169220779220594,0.0,inf,4,0
cpop,20,branching,22,10.0,3,4,8,bottom-n,1,10,0.39742672321446015,10,1.8353489437196888,2,24.72255753007891,24.72255753007891,1.0,0.5172026981669298,0.26680707345238347,0.10480590324197403,2.5457256242177886,0.3928153099009893,1,1
cpop,20,branching,22,10.0,3,4,8,bottom-n,2,12,0.5691980907112804,"10,12",0.5531826244673077,2,24.72255753007891,24.72255753007891,1.0,0.5723560137695911,0.6215123783160963,0.4220190467088074,1.4727116777384197,0.6790195359458663,1,1
cpop,20,branching,22,10.0,3,4,8,bottom-n,3,5,0.6755823094831553,"10,12,5",0.15805578682254406,2,24.564501744157,24.72255753007891,0.9936068189656507,0.3247951001241639,0.9806716056019582,0.900634617912982,1.0888673232153165,0.9183855357575611,1,1
heft,20,branching,16,10.0,4,2,8,top-n,1,13,0.9407981983792779,13,11.394874078653118,2,8.629477514679763,20.02435159318497,0.4309491608016259,0.24579874810863778,0.24650213044523794,0.8049790768124109,0.30622178581503906,3.265606976128112,1,1
heft,20,branching,16,10.0,4,2,8,bottom-n,1,13,0.9407981983792779,13,11.394874078653118,2,8.629477514679763,20.02435159318497,0.4309491608016259,0.24579874810863778,0.24650213044523794,0.8049790768124109,0.30622178581503906,3.265606976128112,1,1
heft,20,branching,41,10.0,4,3,8,top-n,1,8,0.8301277575762637,8,12.67520400971374,2,18.511306933132722,18.511306933132722,1.0,0.6451132842197089,0.2034484769837029,2.201806539595806,0.09240070520503163,10.822428224774475,3,1
heft,20,branching,41,10.0,4,3,8,top-n,2,30,0.9921031232969114,"8,30",4.131103858874962,2,18.032423074808122,18.511306933132722,0.9741301972867479,0.4175364506890499,0.6866530483772592,0.9697007742658145,0.7081081779037889,1.4122136012611772,1,1
heft,20,branching,41,10.0,4,3,8,top-n,3,38,0.9314736200374316,"8,30,38",2.7411938787445074,2,16.920381371770446,18.511306933132722,0.9140565511063546,0.8981884363156645,0.2367999971233626,0.6373411489162049,0.37154355642349424,2.6914744791326055,1,1
heft,20,branching,41,10.0,4,3,8,bottom-n,1,4,0.48510350447418726,4,2.2823888808449873,2,20.52404535425442,18.511306933132722,1.1087302170717708,0.4059372221632858,0.24499142540401406,1.5448527002760486,0.15858562137363433,6.30574191618519,3,1
heft,20,branching,41,10.0,4,3,8,bottom-n,2,26,0.41891107996282484,"4,26",0.03701381752514976,2,20.52404535425442,18.511306933132722,1.1087302170717708,0.7159351309506469,0.5680383474968592,0.14935632047807898,3.803242779941343,0.26293351696454753,1,1
heft,20,branching,41,10.0,4,3,8,bottom-n,3,35,0.4563946420063587,"4,26,35",0.6958110318471551,2,20.52404535425442,18.511306933132722,1.1087302170717708,0.31670550350962834,0.7312194838339795,0.11544737270762524,6.333790598126646,0.15788333771182322,1,1
cpop,20,branching,41,10.0,4,3,8,top-n,1,30,0.9027239387467544,30,4.050357733645345,2,20.480479453292105,23.585967494734707,0.868333234914537,0.4175364506890499,0.6866530483772592,0.9697007742658145,0.7081081779037889,1.4122136012611772,1,1
cpop,20,branching,41,10.0,4,3,8,top-n,2,31,0.9078982116232179,"30,31",5.2500523306105595,2,20.480479453292105,23.585967494734707,0.868333234914537,0.5426858701376295,0.45115773206852644,0.5180688206707781,0.870845173589838,1.1483097458963387,1,1
cpop,20,branching,41,10.0,4,3,8,top-n,3,0,0.7882221370315613,"30,31,0",5.586799540276417,2,20.480479453292105,23.585967494734707,0.868333234914537,0.5431331512377722,0.0,2.151558668018189,0.0,inf,3,0
cpop,20,branching,41,10.0,4,3,8,bottom-n,1,38,0.6740026771984478,38,1.0727302339402573,2,20.49466315846731,23.585967494734707,0.8689345969395789,0.8981884363156645,0.2367999971233626,0.6373411489162049,0.37154355642349424,2.6914744791326055,1,1
cpop,20,branching,41,10.0,4,3,8,bottom-n,2,1,0.5213546979429422,"38,1",3.447389198329561,2,23.585967494734707,23.585967494734707,1.0,0.45382768130637047,0.4034551156318421,1.9417260702523804,0.20778168548738807,4.812743710564894,3,1
cpop,20,branching,41,10.0,4,3,8,bottom-n,3,19,0.6101068435429168,"38,1,19",3.9570046049905603,2,23.585967494734707,23.585967494734707,1.0,0.6505476157452963,0.12111679228943012,0.49319397137045795,0.245576384384582,4.072052785148761,1,1
heft,20,branching,86,10.0,4,4,8,top-n,1,12,0.8474985642315618,12,17.733370250714753,2,22.946539936865573,22.946539936865573,1.0,0.5034428127484217,0.32055115577346405,3.2526920105403585,0.09854949522878804,10.147185408493929,4,1
heft,20,branching,86,10.0,4,4,8,top-n,2,8,0.8108685481105162,"12,8",9.805713769678455,3,22.946539936865573,22.946539936865573,1.0,0.23264007555467997,0.15298205782726057,2.89533621776026,0.052837406892109626,18.92598556249991,4,1
heft,20,branching,86,10.0,4,4,8,top-n,3,81,0.8977063778644506,"12,8,81",4.772962224400846,3,21.843203494418987,22.946539936865573,0.9519170887862713,0.2881558376931174,0.6346527235954854,0.8325164111314638,0.7623305860516743,1.3117668611189837,1,1
heft,20,branching,86,10.0,4,4,8,bottom-n,1,20,0.4942499013194497,20,0.1286885328204086,2,22.750662135623365,22.946539936865573,0.9914637325809843,0.9047334956510645,0.49407244997641503,2.9747165311369934,0.16609059882003988,6.020810371594275,4,1
heft,20,branching,86,10.0,4,4,8,bottom-n,2,75,0.48838510383015055,"20,75",0.007363596800029626,2,22.750662135623365,22.946539936865573,0.9914637325809843,0.10705867864512228,0.32566650012999837,0.6504702857247358,0.5006631467679571,1.9973509263773934,1,1
heft,20,branching,86,10.0,4,4,8,bottom-n,3,33,0.504211713565189,"20,75,33",0.1646257518275398,2,24.435752108793032,22.946539936865573,1.064899203802614,0.9356510732736506,0.5638963211280793,0.5519961098755102,1.0215585056482608,0.9788964552406324,1,1
cpop,20,branching,86,10.0,4,4,8,top-n,1,39,0.9290691450541357,39,5.794781668924436,2,21.249860835052477,22.96014573413541,0.9255107123932489,0.6726694901079505,0.7178562590184012,0.6202265081314632,1.1574098327094469,0.8639981895255225,1,1
cpop,20,branching,86,10.0,4,4,8,top-n,2,77,0.8354245182381659,"39,77",3.7989124178336535,2,21.249860835052477,22.96014573413541,0.9255107123932489,0.12942209852113087,0.7613785856733887,0.9230313787504435,0.8248674998504463,1.2123159176247171,1,1
cpop,20,branching,86,10.0,4,4,8,top-n,3,19,0.8320044173465778,"39,77,19",14.69845859906128,4,22.952033128817103,22.96014573413541,0.999646665774153,0.32983764567116164,0.5666483942195747,2.626798134475739,0.2157182871354016,4.6356755993168175,4,1
cpop,20,branching,86,10.0,4,4,8,bottom-n,1,8,0.39359903872468593,8,0.3102111305403401,2,22.96014573413541,22.96014573413541,1.0,0.23264007555467997,0.15298205782726057,2.89533621776026,0.052837406892109626,18.92598556249991,4,1
cpop,20,branching,86,10.0,4,4,8,bottom-n,2,46,0.48503705793736607,"8,46",0.6430694105330552,2,22.96014573413541,22.96014573413541,1.0,0.5343856601408846,0.1834396647154046,0.21171848914378255,0.8664319562134547,1.1541587228272077,1,1
