Branch,Regime,Workflow,CCR,Instance,Seed,Scheduler,Throughput,Makespan,RescheduleCount
riotbench,deterministic,etl,0.2,etl_22,0,MaxTP,3142.9880501032085,0.0004339363610924889,0
riotbench,deterministic,etl,0.2,etl_21,0,HEFT_static,1908.5873518940923,0.0009127621871141199,0
riotbench,deterministic,etl,0.2,etl_21,0,CPoP_static,1908.5873518940923,0.0009127621871141199,0
riotbench,deterministic,etl,0.2,etl_21,0,HEFT-Tp_static,4501.8314140871635,0.0006611367664324305,0
riotbench,deterministic,etl,0.2,etl_21,0,CPoP-Tp_static,4501.8314140871635,0.0006611367664324305,0
riotbench,deterministic,etl,0.2,etl_21,0,FastestNode,4211.537072969775,0.00039698134668852964,0
riotbench,deterministic,etl,0.2,etl_21,0,MaxTP,4501.8314140871635,0.0006611367664324305,0
riotbench,deterministic,etl,0.2,etl_23,0,HEFT_static,4888.008461387947,0.0003919839835102248,0
riotbench,deterministic,etl,0.2,etl_23,0,CPoP_static,4888.008461387947,0.0003919839835102248,0
riotbench,deterministic,etl,0.2,etl_23,0,HEFT-Tp_static,4999.348265593206,0.00048068078081750054,0
riotbench,deterministic,etl,0.2,etl_23,0,CPoP-Tp_static,4999.348265593206,0.00048068078081750054,0
riotbench,deterministic,etl,0.2,etl_23,0,FastestNode,4560.9475231172,0.00042345369069889463,0
riotbench,deterministic,etl,0.2,etl_23,0,MaxTP,4999.348265593206,0.00048068078081750054,0
riotbench,deterministic,etl,0.2,etl_24,0,HEFT_static,2988.50919730242,0.0005445669490997886,0
riotbench,deterministic,etl,0.2,etl_24,0,CPoP_static,2988.50919730242,0.0005445669490997886,0
riotbench,deterministic,etl,0.2,etl_24,0,HEFT-Tp_static,3237.029531419456,0.0007822333486324611,0
riotbench,deterministic,etl,0.2,etl_24,0,CPoP-Tp_static,3237.029531419456,0.0007822333486324611,0
riotbench,deterministic,etl,0.2,etl_24,0,FastestNode,2873.2903378893907,0.000553663888916203,0
riotbench,deterministic,etl,0.2,etl_24,0,MaxTP,3237.029531419456,0.0007822333486324611,0
riotbench,deterministic,etl,0.2,etl_26,0,HEFT_static,4449.974578039492,0.0003720040517705691,0
